model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
KNN,0,0.6625,0.66667,0.6363636363636364,0.7142857142857143,0.77778,0.55556,0.34188,"[0.         0.55555556 0.66666667 0.7037037  0.77777778 0.77777778
 0.81481481 0.85185185 1.        ]","[0.         0.2962963  0.33333333 0.37037037 0.44444444 0.55555556
 0.55555556 0.62962963 1.        ]",0.6762688614540466
KNN,1,0.6798,0.68519,0.75,0.6470588235294118,0.55556,0.81481,0.38348,"[0.         0.37037037 0.44444444 0.51851852 0.59259259 0.62962963
 0.7037037  1.        ]","[0.         0.03703704 0.11111111 0.14814815 0.22222222 0.22222222
 0.2962963  1.        ]",0.7448559670781892
KNN,2,0.57039,0.57407,0.5909090909090909,0.5625,0.48148,0.66667,0.15076,"[0.         0.33333333 0.44444444 0.48148148 0.66666667 0.77777778
 0.88888889 1.        ]","[0.         0.14814815 0.33333333 0.33333333 0.37037037 0.40740741
 0.48148148 1.        ]",0.696159122085048
KNN,3,0.61098,0.61111,0.6071428571428571,0.6153846153846154,0.62963,0.59259,0.22237,"[0.         0.44444444 0.55555556 0.55555556 0.62962963 0.7037037
 0.77777778 0.85185185 1.        ]","[0.         0.18518519 0.22222222 0.2962963  0.40740741 0.40740741
 0.55555556 0.62962963 1.        ]",0.6796982167352537
KNN,4,0.49983,0.5,0.5,0.5,0.51852,0.48148,0.0,"[0.         0.14814815 0.44444444 0.51851852 0.7037037  0.74074074
 0.81481481 1.        ]","[0.         0.11111111 0.40740741 0.51851852 0.55555556 0.7037037
 0.7037037  1.        ]",0.5480109739368999
KNN,5,0.62759,0.62963,0.6129032258064516,0.6521739130434783,0.7037,0.55556,0.26215,"[0.         0.44444444 0.59259259 0.62962963 0.7037037  0.74074074
 0.77777778 0.77777778 1.        ]","[0.         0.14814815 0.25925926 0.37037037 0.44444444 0.59259259
 0.59259259 0.62962963 1.        ]",0.6728395061728395
KNN,6,0.74038,0.74074,0.76,0.7241379310344828,0.7037,0.77778,0.48281,"[0.         0.33333333 0.51851852 0.62962963 0.7037037  0.77777778
 0.88888889 0.92592593 1.        ]","[0.         0.03703704 0.11111111 0.14814815 0.22222222 0.22222222
 0.33333333 0.37037037 1.        ]",0.8408779149519892
KNN,7,0.5875,0.59259,0.6190476190476191,0.5757575757575758,0.48148,0.7037,0.18993,"[0.         0.18518519 0.2962963  0.2962963  0.48148148 0.48148148
 0.59259259 0.7037037  1.        ]","[0.         0.07407407 0.14814815 0.18518519 0.22222222 0.2962963
 0.37037037 0.55555556 1.        ]",0.6241426611796982
KNN,8,0.64706,0.64815,0.6333333333333333,0.6666666666666666,0.7037,0.59259,0.29814,"[0.         0.62962963 0.62962963 0.66666667 0.7037037  0.85185185
 0.92592593 0.96296296 1.        ]","[0.         0.18518519 0.2962963  0.33333333 0.40740741 0.51851852
 0.59259259 0.62962963 1.        ]",0.7537722908093278
KNN,9,0.7037,0.7037,0.7037037037037037,0.7037037037037037,0.7037,0.7037,0.40741,"[0.         0.55555556 0.59259259 0.66666667 0.7037037  0.74074074
 0.81481481 1.        ]","[0.         0.18518519 0.2962963  0.2962963  0.2962963  0.33333333
 0.33333333 1.        ]",0.7469135802469137
KNN,10,0.66621,0.66667,0.6551724137931034,0.68,0.7037,0.62963,0.33425,"[0.         0.48148148 0.48148148 0.55555556 0.7037037  0.81481481
 0.85185185 0.88888889 1.        ]","[0.         0.11111111 0.18518519 0.18518519 0.37037037 0.37037037
 0.37037037 0.40740741 1.        ]",0.7709190672153635
KNN,11,0.6625,0.66667,0.6363636363636364,0.7142857142857143,0.77778,0.55556,0.34188,"[0.         0.22222222 0.66666667 0.7037037  0.77777778 0.77777778
 0.85185185 0.88888889 1.        ]","[0.         0.         0.25925926 0.33333333 0.44444444 0.48148148
 0.59259259 0.96296296 1.        ]",0.7249657064471879
KNN,12,0.61648,0.62963,0.7058823529411765,0.5945945945945946,0.44444,0.81481,0.27911,"[0.         0.18518519 0.22222222 0.40740741 0.44444444 0.7037037
 0.77777778 0.77777778 1.        ]","[0.         0.03703704 0.03703704 0.11111111 0.18518519 0.22222222
 0.44444444 0.51851852 1.        ]",0.7297668038408778
KNN,13,0.64803,0.64815,0.6538461538461539,0.6428571428571429,0.62963,0.66667,0.2965,"[0.         0.33333333 0.48148148 0.59259259 0.62962963 0.74074074
 0.81481481 0.88888889 1.        ]","[0.         0.18518519 0.25925926 0.25925926 0.33333333 0.48148148
 0.62962963 0.7037037  1.        ]",0.6659807956104252
KNN,14,0.55495,0.55556,0.5517241379310345,0.56,0.59259,0.51852,0.11142,"[0.         0.11111111 0.33333333 0.40740741 0.59259259 0.81481481
 0.96296296 1.        ]","[0.         0.07407407 0.14814815 0.37037037 0.48148148 0.92592593
 1.         1.        ]",0.5370370370370371
KNN,15,0.75918,0.75926,0.7692307692307693,0.75,0.74074,0.77778,0.51887,"[0.         0.51851852 0.62962963 0.7037037  0.74074074 0.85185185
 0.88888889 0.96296296 1.        ]","[0.         0.14814815 0.18518519 0.22222222 0.22222222 0.25925926
 0.25925926 0.44444444 1.        ]",0.8305898491083676
KNN,16,0.64803,0.64815,0.6428571428571429,0.6538461538461539,0.66667,0.62963,0.2965,"[0.         0.25925926 0.55555556 0.62962963 0.66666667 0.77777778
 0.92592593 1.         1.        ]","[0.         0.11111111 0.2962963  0.2962963  0.37037037 0.37037037
 0.51851852 0.81481481 1.        ]",0.7345679012345679
KNN,17,0.68508,0.68519,0.6923076923076923,0.6785714285714286,0.66667,0.7037,0.37062,"[0.         0.07407407 0.48148148 0.51851852 0.66666667 0.7037037
 0.7037037  0.88888889 1.        ]","[0.         0.         0.25925926 0.2962963  0.2962963  0.2962963
 0.33333333 0.85185185 1.        ]",0.6694101508916325
KNN,18,0.64803,0.64815,0.6428571428571429,0.6538461538461539,0.66667,0.62963,0.2965,"[0.         0.37037037 0.48148148 0.62962963 0.66666667 0.74074074
 0.74074074 0.88888889 1.        ]","[0.         0.11111111 0.22222222 0.33333333 0.37037037 0.44444444
 0.48148148 0.48148148 1.        ]",0.7229080932784637
KNN,19,0.66483,0.66667,0.6956521739130435,0.6451612903225806,0.59259,0.74074,0.33705,"[0.         0.40740741 0.51851852 0.59259259 0.74074074 0.85185185
 1.        ]","[0.         0.14814815 0.25925926 0.25925926 0.25925926 0.44444444
 1.        ]",0.7434842249657064
KNN,20,0.68508,0.68519,0.6785714285714286,0.6923076923076923,0.7037,0.66667,0.37062,"[0.         0.33333333 0.48148148 0.7037037  0.74074074 0.77777778
 1.        ]","[0.         0.07407407 0.25925926 0.33333333 0.48148148 0.48148148
 1.        ]",0.6995884773662552
