model_name,F1,ROC,acc-class-1,acc-class-2,TPR,FPR,AUC,THRE
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.05714286 0.08571429 0.14285714 0.22857143 0.25714286
 0.31428571 0.31428571 0.34285714 0.34285714 0.4        0.4
 0.45714286 0.48571429 0.51428571 0.51428571 0.57142857 0.57142857
 0.65714286 0.65714286 0.74285714 0.74285714 0.82857143 0.82857143
 0.85714286 0.85714286 0.88571429 0.88571429 0.91428571 0.91428571
 0.97142857 0.97142857 0.97142857 0.97142857 0.97142857 1.        ]","[0.         0.02857143 0.02857143 0.08571429 0.08571429 0.11428571
 0.11428571 0.14285714 0.14285714 0.17142857 0.17142857 0.2
 0.2        0.22857143 0.22857143 0.25714286 0.25714286 0.28571429
 0.28571429 0.34285714 0.34285714 0.37142857 0.37142857 0.42857143
 0.42857143 0.54285714 0.54285714 0.65714286 0.65714286 0.68571429
 0.68571429 0.74285714 0.82857143 0.88571429 0.94285714 1.        ]",0.7265306122448979,-0.1
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.05714286 0.08571429 0.14285714 0.22857143 0.25714286
 0.31428571 0.31428571 0.34285714 0.34285714 0.4        0.4
 0.45714286 0.48571429 0.51428571 0.51428571 0.57142857 0.57142857
 0.65714286 0.65714286 0.74285714 0.74285714 0.82857143 0.82857143
 0.85714286 0.85714286 0.88571429 0.88571429 0.91428571 0.91428571
 0.97142857 0.97142857 0.97142857 0.97142857 0.97142857 1.        ]","[0.         0.02857143 0.02857143 0.08571429 0.08571429 0.11428571
 0.11428571 0.14285714 0.14285714 0.17142857 0.17142857 0.2
 0.2        0.22857143 0.22857143 0.25714286 0.25714286 0.28571429
 0.28571429 0.34285714 0.34285714 0.37142857 0.37142857 0.42857143
 0.42857143 0.54285714 0.54285714 0.65714286 0.65714286 0.68571429
 0.68571429 0.74285714 0.82857143 0.88571429 0.94285714 1.        ]",0.7265306122448979,-0.09000000000000001
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.05714286 0.08571429 0.14285714 0.22857143 0.25714286
 0.31428571 0.31428571 0.34285714 0.34285714 0.4        0.4
 0.45714286 0.48571429 0.51428571 0.51428571 0.57142857 0.57142857
 0.65714286 0.65714286 0.74285714 0.74285714 0.82857143 0.82857143
 0.85714286 0.85714286 0.88571429 0.88571429 0.91428571 0.91428571
 0.97142857 0.97142857 0.97142857 0.97142857 0.97142857 1.        ]","[0.         0.02857143 0.02857143 0.08571429 0.08571429 0.11428571
 0.11428571 0.14285714 0.14285714 0.17142857 0.17142857 0.2
 0.2        0.22857143 0.22857143 0.25714286 0.25714286 0.28571429
 0.28571429 0.34285714 0.34285714 0.37142857 0.37142857 0.42857143
 0.42857143 0.54285714 0.54285714 0.65714286 0.65714286 0.68571429
 0.68571429 0.74285714 0.82857143 0.88571429 0.94285714 1.        ]",0.7265306122448979,-0.08000000000000002
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.05714286 0.08571429 0.14285714 0.22857143 0.25714286
 0.31428571 0.31428571 0.34285714 0.34285714 0.4        0.4
 0.45714286 0.48571429 0.51428571 0.51428571 0.57142857 0.57142857
 0.65714286 0.65714286 0.74285714 0.74285714 0.82857143 0.82857143
 0.85714286 0.85714286 0.88571429 0.88571429 0.91428571 0.91428571
 0.97142857 0.97142857 0.97142857 0.97142857 0.97142857 1.        ]","[0.         0.02857143 0.02857143 0.08571429 0.08571429 0.11428571
 0.11428571 0.14285714 0.14285714 0.17142857 0.17142857 0.2
 0.2        0.22857143 0.22857143 0.25714286 0.25714286 0.28571429
 0.28571429 0.34285714 0.34285714 0.37142857 0.37142857 0.42857143
 0.42857143 0.54285714 0.54285714 0.65714286 0.65714286 0.68571429
 0.68571429 0.74285714 0.82857143 0.88571429 0.94285714 1.        ]",0.7265306122448979,-0.07000000000000002
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.05714286 0.08571429 0.14285714 0.22857143 0.25714286
 0.31428571 0.31428571 0.34285714 0.34285714 0.4        0.4
 0.45714286 0.48571429 0.51428571 0.51428571 0.57142857 0.57142857
 0.65714286 0.65714286 0.74285714 0.74285714 0.82857143 0.82857143
 0.85714286 0.85714286 0.88571429 0.88571429 0.91428571 0.91428571
 0.97142857 0.97142857 0.97142857 0.97142857 0.97142857 1.        ]","[0.         0.02857143 0.02857143 0.08571429 0.08571429 0.11428571
 0.11428571 0.14285714 0.14285714 0.17142857 0.17142857 0.2
 0.2        0.22857143 0.22857143 0.25714286 0.25714286 0.28571429
 0.28571429 0.34285714 0.34285714 0.37142857 0.37142857 0.42857143
 0.42857143 0.54285714 0.54285714 0.65714286 0.65714286 0.68571429
 0.68571429 0.74285714 0.82857143 0.88571429 0.94285714 1.        ]",0.7265306122448979,-0.060000000000000026
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.05714286 0.08571429 0.14285714 0.22857143 0.25714286
 0.31428571 0.31428571 0.34285714 0.34285714 0.4        0.4
 0.45714286 0.48571429 0.51428571 0.51428571 0.57142857 0.57142857
 0.65714286 0.65714286 0.74285714 0.74285714 0.82857143 0.82857143
 0.85714286 0.85714286 0.88571429 0.88571429 0.91428571 0.91428571
 0.97142857 0.97142857 0.97142857 0.97142857 0.97142857 1.        ]","[0.         0.02857143 0.02857143 0.08571429 0.08571429 0.11428571
 0.11428571 0.14285714 0.14285714 0.17142857 0.17142857 0.2
 0.2        0.22857143 0.22857143 0.25714286 0.25714286 0.28571429
 0.28571429 0.34285714 0.34285714 0.37142857 0.37142857 0.42857143
 0.42857143 0.54285714 0.54285714 0.65714286 0.65714286 0.68571429
 0.68571429 0.74285714 0.82857143 0.88571429 0.94285714 1.        ]",0.7265306122448979,-0.05000000000000003
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.05714286 0.08571429 0.14285714 0.22857143 0.25714286
 0.31428571 0.31428571 0.34285714 0.34285714 0.4        0.4
 0.45714286 0.48571429 0.51428571 0.51428571 0.57142857 0.57142857
 0.65714286 0.65714286 0.74285714 0.74285714 0.82857143 0.82857143
 0.85714286 0.85714286 0.88571429 0.88571429 0.91428571 0.91428571
 0.97142857 0.97142857 0.97142857 0.97142857 0.97142857 1.        ]","[0.         0.02857143 0.02857143 0.08571429 0.08571429 0.11428571
 0.11428571 0.14285714 0.14285714 0.17142857 0.17142857 0.2
 0.2        0.22857143 0.22857143 0.25714286 0.25714286 0.28571429
 0.28571429 0.34285714 0.34285714 0.37142857 0.37142857 0.42857143
 0.42857143 0.54285714 0.54285714 0.65714286 0.65714286 0.68571429
 0.68571429 0.74285714 0.82857143 0.88571429 0.94285714 1.        ]",0.7265306122448979,-0.040000000000000036
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.05714286 0.08571429 0.14285714 0.22857143 0.25714286
 0.31428571 0.31428571 0.34285714 0.34285714 0.4        0.4
 0.45714286 0.48571429 0.51428571 0.51428571 0.57142857 0.57142857
 0.65714286 0.65714286 0.74285714 0.74285714 0.82857143 0.82857143
 0.85714286 0.85714286 0.88571429 0.88571429 0.91428571 0.91428571
 0.97142857 0.97142857 0.97142857 0.97142857 0.97142857 1.        ]","[0.         0.02857143 0.02857143 0.08571429 0.08571429 0.11428571
 0.11428571 0.14285714 0.14285714 0.17142857 0.17142857 0.2
 0.2        0.22857143 0.22857143 0.25714286 0.25714286 0.28571429
 0.28571429 0.34285714 0.34285714 0.37142857 0.37142857 0.42857143
 0.42857143 0.54285714 0.54285714 0.65714286 0.65714286 0.68571429
 0.68571429 0.74285714 0.82857143 0.88571429 0.94285714 1.        ]",0.7265306122448979,-0.03000000000000004
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.05714286 0.08571429 0.14285714 0.22857143 0.25714286
 0.31428571 0.31428571 0.34285714 0.34285714 0.4        0.4
 0.45714286 0.48571429 0.51428571 0.51428571 0.57142857 0.57142857
 0.65714286 0.65714286 0.74285714 0.74285714 0.82857143 0.82857143
 0.85714286 0.85714286 0.88571429 0.88571429 0.91428571 0.91428571
 0.97142857 0.97142857 0.97142857 0.97142857 0.97142857 1.        ]","[0.         0.02857143 0.02857143 0.08571429 0.08571429 0.11428571
 0.11428571 0.14285714 0.14285714 0.17142857 0.17142857 0.2
 0.2        0.22857143 0.22857143 0.25714286 0.25714286 0.28571429
 0.28571429 0.34285714 0.34285714 0.37142857 0.37142857 0.42857143
 0.42857143 0.54285714 0.54285714 0.65714286 0.65714286 0.68571429
 0.68571429 0.74285714 0.82857143 0.88571429 0.94285714 1.        ]",0.7265306122448979,-0.020000000000000046
SynClass,0.3333333333333333,0.5,0.5,,"[0.         0.05714286 0.08571429 0.14285714 0.22857143 0.25714286
 0.31428571 0.31428571 0.34285714 0.34285714 0.4        0.4
 0.45714286 0.48571429 0.51428571 0.51428571 0.57142857 0.57142857
 0.65714286 0.65714286 0.74285714 0.74285714 0.82857143 0.82857143
 0.85714286 0.85714286 0.88571429 0.88571429 0.91428571 0.91428571
 0.97142857 0.97142857 0.97142857 0.97142857 0.97142857 1.        ]","[0.         0.02857143 0.02857143 0.08571429 0.08571429 0.11428571
 0.11428571 0.14285714 0.14285714 0.17142857 0.17142857 0.2
 0.2        0.22857143 0.22857143 0.25714286 0.25714286 0.28571429
 0.28571429 0.34285714 0.34285714 0.37142857 0.37142857 0.42857143
 0.42857143 0.54285714 0.54285714 0.65714286 0.65714286 0.68571429
 0.68571429 0.74285714 0.82857143 0.88571429 0.94285714 1.        ]",0.7265306122448979,-0.01000000000000005
