model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
IsolationForest,1,0.45898,0.54762,0.75,0.5263157894736842,0.14286,0.95238,0.16222,"[0.         0.04761905 0.04761905 0.19047619 0.19047619 0.23809524
 0.23809524 0.28571429 0.28571429 0.33333333 0.33333333 0.38095238
 0.38095238 0.52380952 0.52380952 0.57142857 0.57142857 0.61904762
 0.61904762 0.71428571 0.71428571 0.76190476 0.76190476 0.85714286
 0.85714286 0.95238095 0.95238095 1.        ]","[0.         0.         0.04761905 0.04761905 0.0952381  0.0952381
 0.14285714 0.14285714 0.19047619 0.19047619 0.23809524 0.23809524
 0.47619048 0.47619048 0.52380952 0.52380952 0.57142857 0.57142857
 0.71428571 0.71428571 0.76190476 0.76190476 0.85714286 0.85714286
 0.95238095 0.95238095 1.         1.        ]",0.5170068027210885
Xgboost,1,0.61556,0.61905,0.6470588235294118,0.6,0.52381,0.71429,0.24254,"[0.         0.04761905 0.19047619 0.19047619 0.38095238 0.38095238
 0.47619048 0.47619048 0.52380952 0.52380952 0.57142857 0.57142857
 0.61904762 0.61904762 0.71428571 0.71428571 0.95238095 0.95238095
 1.        ]","[0.         0.         0.         0.0952381  0.0952381  0.14285714
 0.14285714 0.19047619 0.19047619 0.47619048 0.47619048 0.52380952
 0.52380952 0.61904762 0.61904762 0.76190476 0.76190476 0.95238095
 1.        ]",0.6247165532879819
KNN,2,0.62567,0.64286,0.75,0.6,0.42857,0.85714,0.31623,"[0.         0.04761905 0.42857143 0.42857143 0.57142857 0.76190476
 0.95238095 1.        ]","[0.         0.         0.0952381  0.14285714 0.28571429 0.42857143
 0.95238095 1.        ]",0.7052154195011338
RandomForest,2,0.61818,0.61905,0.631578947368421,0.6086956521739131,0.57143,0.66667,0.23918,"[0.         0.04761905 0.0952381  0.19047619 0.28571429 0.47619048
 0.47619048 0.57142857 0.57142857 0.66666667 0.71428571 0.71428571
 0.80952381 0.80952381 0.85714286 0.85714286 0.9047619  0.9047619
 0.95238095 0.95238095 1.        ]","[0.         0.04761905 0.04761905 0.14285714 0.14285714 0.14285714
 0.28571429 0.28571429 0.33333333 0.38095238 0.38095238 0.42857143
 0.42857143 0.47619048 0.57142857 0.76190476 0.76190476 0.80952381
 0.85714286 0.9047619  1.        ]",0.6802721088435374
DecisionTree,2,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.66666667 1.        ],[0.         0.33333333 1.        ],0.6666666666666667
KNN,2,0.71364,0.71429,0.7368421052631579,0.6956521739130435,0.66667,0.7619,0.43053,"[0.         0.0952381  0.28571429 0.38095238 0.52380952 0.66666667
 0.66666667 0.80952381 0.9047619  1.        ]","[0.         0.04761905 0.04761905 0.14285714 0.23809524 0.23809524
 0.47619048 0.61904762 0.85714286 1.        ]",0.68140589569161
LocalOutlierFactor,2,0.40171,0.40476,0.3888888888888889,0.4166666666666667,0.33333,0.47619,-0.19245,"[0.         0.04761905 0.33333333 0.33333333 0.38095238 0.38095238
 0.42857143 0.42857143 0.47619048 0.47619048 0.61904762 0.61904762
 0.66666667 0.66666667 0.76190476 0.76190476 0.80952381 0.80952381
 0.9047619  0.9047619  0.95238095 0.95238095 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.23809524
 0.23809524 0.28571429 0.28571429 0.33333333 0.33333333 0.42857143
 0.42857143 0.47619048 0.47619048 0.57142857 0.57142857 0.76190476
 0.76190476 0.80952381 0.80952381 1.         1.        ]",0.6689342403628118
IsolationForest,2,0.37232,0.45238,0.3333333333333333,0.4722222222222222,0.09524,0.80952,-0.13608,"[0.         0.04761905 0.0952381  0.0952381  0.33333333 0.33333333
 0.38095238 0.38095238 0.47619048 0.47619048 0.57142857 0.57142857
 0.71428571 0.71428571 0.80952381 0.80952381 0.9047619  0.9047619
 0.95238095 0.95238095 1.        ]","[0.         0.         0.         0.04761905 0.04761905 0.0952381
 0.0952381  0.14285714 0.14285714 0.19047619 0.19047619 0.38095238
 0.38095238 0.61904762 0.61904762 0.76190476 0.76190476 0.80952381
 0.80952381 1.         1.        ]",0.6802721088435374
Xgboost,2,0.66591,0.66667,0.6521739130434783,0.6842105263157895,0.71429,0.61905,0.33486,"[0.         0.04761905 0.04761905 0.38095238 0.38095238 0.42857143
 0.42857143 0.57142857 0.57142857 0.66666667 0.66666667 0.71428571
 0.71428571 0.76190476 0.76190476 0.80952381 0.80952381 0.9047619
 0.9047619  0.95238095 0.95238095 1.         1.        ]","[0.         0.         0.04761905 0.04761905 0.19047619 0.19047619
 0.23809524 0.23809524 0.28571429 0.28571429 0.33333333 0.33333333
 0.38095238 0.38095238 0.42857143 0.42857143 0.71428571 0.71428571
 0.85714286 0.85714286 0.9047619  0.9047619  1.        ]",0.7074829931972788
KNN,3,0.64103,0.64286,0.625,0.6666666666666666,0.71429,0.57143,0.28868,"[0.         0.38095238 0.47619048 0.61904762 0.71428571 0.80952381
 0.85714286 1.         1.        ]","[0.         0.19047619 0.19047619 0.38095238 0.42857143 0.52380952
 0.61904762 0.80952381 1.        ]",0.691609977324263
RandomForest,3,0.59501,0.59524,0.5909090909090909,0.6,0.61905,0.57143,0.19069,"[0.         0.04761905 0.0952381  0.19047619 0.38095238 0.38095238
 0.38095238 0.47619048 0.47619048 0.61904762 0.71428571 0.71428571
 0.80952381 0.9047619  0.9047619  0.95238095 0.95238095 1.
 1.         1.        ]","[0.         0.         0.         0.         0.         0.04761905
 0.14285714 0.28571429 0.42857143 0.42857143 0.42857143 0.47619048
 0.47619048 0.47619048 0.57142857 0.57142857 0.61904762 0.61904762
 0.9047619  1.        ]",0.7301587301587301
DecisionTree,3,0.64103,0.64286,0.625,0.6666666666666666,0.71429,0.57143,0.28868,"[0.         0.0952381  0.19047619 0.42857143 0.57142857 0.61904762
 0.71428571 0.71428571 0.71428571 0.76190476 0.85714286 0.85714286
 0.95238095 1.        ]","[0.         0.04761905 0.0952381  0.0952381  0.33333333 0.42857143
 0.42857143 0.47619048 0.66666667 0.66666667 0.76190476 0.80952381
 0.85714286 1.        ]",0.655328798185941
KNN,3,0.66591,0.66667,0.6842105263157895,0.6521739130434783,0.61905,0.71429,0.33486,"[0.         0.19047619 0.33333333 0.61904762 0.85714286 1.
 1.        ]","[0.         0.04761905 0.0952381  0.28571429 0.66666667 0.95238095
 1.        ]",0.7018140589569162
