model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
KNN,0,0.59501,0.59524,0.5909090909090909,0.6,0.61905,0.57143,0.19069,"[0.         0.23809524 0.28571429 0.61904762 0.61904762 0.76190476
 0.80952381 1.        ]","[0.         0.04761905 0.04761905 0.23809524 0.42857143 0.52380952
 0.61904762 1.        ]",0.6950113378684808
KNN,1,0.57045,0.57143,0.5789473684210527,0.5652173913043478,0.52381,0.61905,0.14351,"[0.         0.28571429 0.42857143 0.42857143 0.52380952 0.52380952
 0.57142857 1.        ]","[0.         0.0952381  0.23809524 0.28571429 0.38095238 0.47619048
 0.52380952 1.        ]",0.5804988662131519
KNN,2,0.58942,0.59524,0.625,0.5769230769230769,0.47619,0.71429,0.19612,"[0.         0.04761905 0.38095238 0.38095238 0.47619048 0.47619048
 0.61904762 0.85714286 1.        ]","[0.         0.         0.04761905 0.0952381  0.19047619 0.28571429
 0.33333333 0.95238095 1.        ]",0.6417233560090704
KNN,3,0.71364,0.71429,0.6956521739130435,0.7368421052631579,0.7619,0.66667,0.43053,"[0.         0.38095238 0.57142857 0.66666667 0.76190476 0.80952381
 0.85714286 0.85714286 1.        ]","[0.         0.28571429 0.28571429 0.28571429 0.33333333 0.47619048
 0.52380952 0.57142857 1.        ]",0.6791383219954649
KNN,4,0.61556,0.61905,0.6,0.6470588235294118,0.71429,0.52381,0.24254,"[0.         0.33333333 0.38095238 0.61904762 0.71428571 0.71428571
 0.71428571 1.        ]","[0.         0.14285714 0.14285714 0.33333333 0.33333333 0.47619048
 0.57142857 1.        ]",0.6564625850340137
KNN,5,0.64103,0.64286,0.6666666666666666,0.625,0.57143,0.71429,0.28868,[0.         0.42857143 0.52380952 0.57142857 0.57142857 1.        ],[0.         0.19047619 0.19047619 0.28571429 0.33333333 1.        ],0.6439909297052154
KNN,6,0.59501,0.59524,0.5909090909090909,0.6,0.61905,0.57143,0.19069,"[0.         0.14285714 0.47619048 0.61904762 0.61904762 0.61904762
 0.9047619  1.        ]","[0.         0.04761905 0.19047619 0.33333333 0.52380952 0.57142857
 0.95238095 1.        ]",0.608843537414966
KNN,7,0.62567,0.64286,0.6,0.75,0.85714,0.42857,0.31623,"[0.         0.47619048 0.47619048 0.61904762 0.71428571 0.85714286
 0.85714286 1.        ]","[0.         0.23809524 0.28571429 0.38095238 0.52380952 0.57142857
 0.61904762 1.        ]",0.6587301587301587
KNN,8,0.66591,0.66667,0.6521739130434783,0.6842105263157895,0.71429,0.61905,0.33486,[0.         0.52380952 0.71428571 0.71428571 1.        ],[0.         0.33333333 0.38095238 0.47619048 1.        ],0.6337868480725624
KNN,9,0.71167,0.71429,0.68,0.7647058823529411,0.80952,0.61905,0.43656,"[0.         0.04761905 0.61904762 0.61904762 0.80952381 0.85714286
 1.         1.        ]","[0.         0.04761905 0.14285714 0.33333333 0.38095238 0.57142857
 0.95238095 1.        ]",0.7448979591836735
KNN,10,0.61818,0.61905,0.6086956521739131,0.631578947368421,0.66667,0.57143,0.23918,"[0.         0.42857143 0.52380952 0.61904762 0.66666667 0.71428571
 1.        ]","[0.         0.28571429 0.42857143 0.42857143 0.42857143 0.57142857
 1.        ]",0.5952380952380953
KNN,11,0.52273,0.52381,0.5263157894736842,0.5217391304347826,0.47619,0.57143,0.04784,"[0.         0.28571429 0.47619048 0.52380952 0.52380952 0.57142857
 1.        ]","[0.         0.23809524 0.42857143 0.42857143 0.47619048 0.52380952
 1.        ]",0.5317460317460317
KNN,12,0.59316,0.59524,0.6111111111111112,0.5833333333333334,0.52381,0.66667,0.19245,"[0.         0.23809524 0.33333333 0.42857143 0.52380952 0.52380952
 0.52380952 0.57142857 1.        ]","[0.         0.0952381  0.14285714 0.14285714 0.28571429 0.33333333
 0.42857143 0.47619048 1.        ]",0.6054421768707483
KNN,13,0.54567,0.57143,0.5483870967741935,0.6363636363636364,0.80952,0.33333,0.16246,"[0.         0.76190476 0.80952381 0.80952381 0.85714286 0.9047619
 1.        ]","[0.         0.38095238 0.61904762 0.66666667 0.71428571 0.80952381
 1.        ]",0.6757369614512471
KNN,14,0.49281,0.5,0.5,0.5,0.61905,0.38095,0.0,"[0.         0.19047619 0.61904762 0.61904762 0.76190476 1.
 1.        ]","[0.         0.04761905 0.52380952 0.61904762 0.66666667 0.80952381
 1.        ]",0.6054421768707483
KNN,15,0.61905,0.61905,0.6190476190476191,0.6190476190476191,0.61905,0.61905,0.2381,[0.         0.38095238 0.57142857 0.66666667 1.        ],[0.         0.23809524 0.38095238 0.38095238 1.        ],0.629251700680272
KNN,16,0.63265,0.64286,0.6071428571428571,0.7142857142857143,0.80952,0.47619,0.30305,"[0.         0.04761905 0.57142857 0.57142857 0.80952381 0.80952381
 0.85714286 1.        ]","[0.         0.0952381  0.23809524 0.33333333 0.52380952 0.57142857
 0.95238095 1.        ]",0.6326530612244897
KNN,17,0.61905,0.61905,0.6190476190476191,0.6190476190476191,0.61905,0.61905,0.2381,"[0.         0.52380952 0.61904762 0.61904762 0.80952381 0.85714286
 1.        ]","[0.         0.19047619 0.28571429 0.38095238 0.52380952 0.57142857
 1.        ]",0.7029478458049887
KNN,18,0.54736,0.54762,0.5454545454545454,0.55,0.57143,0.52381,0.09535,"[0.         0.23809524 0.47619048 0.52380952 0.57142857 0.71428571
 0.76190476 0.95238095 1.        ]","[0.         0.14285714 0.33333333 0.33333333 0.47619048 0.47619048
 0.52380952 0.76190476 1.        ]",0.6349206349206349
KNN,19,0.61556,0.61905,0.6470588235294118,0.6,0.52381,0.71429,0.24254,"[0.         0.14285714 0.47619048 0.52380952 0.52380952 0.57142857
 0.61904762 0.95238095 1.        ]","[0.         0.04761905 0.19047619 0.23809524 0.28571429 0.28571429
 0.47619048 0.76190476 1.        ]",0.6666666666666666
KNN,20,0.59316,0.59524,0.6111111111111112,0.5833333333333334,0.52381,0.66667,0.19245,"[0.         0.42857143 0.52380952 0.52380952 0.71428571 0.76190476
 1.        ]","[0.         0.19047619 0.23809524 0.33333333 0.61904762 0.66666667
 1.        ]",0.6190476190476191
KNN,21,0.61818,0.61905,0.6086956521739131,0.631578947368421,0.66667,0.57143,0.23918,"[0.         0.0952381  0.47619048 0.47619048 0.66666667 0.66666667
 0.76190476 0.95238095 1.        ]","[0.         0.         0.28571429 0.42857143 0.42857143 0.57142857
 0.57142857 0.95238095 1.        ]",0.6179138321995465
KNN,22,0.66591,0.66667,0.6842105263157895,0.6521739130434783,0.61905,0.71429,0.33486,"[0.         0.28571429 0.52380952 0.61904762 0.61904762 0.71428571
 0.76190476 1.        ]","[0.         0.0952381  0.19047619 0.28571429 0.33333333 0.42857143
 0.52380952 1.        ]",0.6893424036281179
KNN,23,0.5453,0.54762,0.5416666666666666,0.5555555555555556,0.61905,0.47619,0.09623,"[0.         0.0952381  0.19047619 0.47619048 0.52380952 0.61904762
 0.61904762 0.85714286 1.        ]","[0.         0.19047619 0.23809524 0.28571429 0.42857143 0.52380952
 0.57142857 0.85714286 1.        ]",0.5306122448979592
KNN,24,0.54736,0.54762,0.5454545454545454,0.55,0.57143,0.52381,0.09535,"[0.         0.47619048 0.52380952 0.57142857 0.66666667 0.76190476
 1.        ]","[0.         0.38095238 0.47619048 0.47619048 0.47619048 0.66666667
 1.        ]",0.5680272108843537
KNN,25,0.59501,0.59524,0.5909090909090909,0.6,0.61905,0.57143,0.19069,"[0.         0.14285714 0.42857143 0.52380952 0.61904762 0.61904762
 0.66666667 0.80952381 1.        ]","[0.         0.19047619 0.23809524 0.28571429 0.42857143 0.47619048
 0.47619048 0.61904762 1.        ]",0.6111111111111112
KNN,26,0.54736,0.54762,0.55,0.5454545454545454,0.52381,0.57143,0.09535,"[0.         0.04761905 0.33333333 0.38095238 0.52380952 0.61904762
 0.66666667 0.95238095 1.        ]","[0.         0.19047619 0.33333333 0.42857143 0.42857143 0.52380952
 0.61904762 1.         1.        ]",0.4897959183673469
KNN,27,0.64265,0.64286,0.65,0.6363636363636364,0.61905,0.66667,0.28604,"[0.         0.28571429 0.38095238 0.57142857 0.61904762 0.76190476
 0.80952381 1.        ]","[0.         0.23809524 0.33333333 0.33333333 0.33333333 0.38095238
 0.47619048 1.        ]",0.6473922902494331
KNN,28,0.67558,0.69048,0.6333333333333333,0.8333333333333334,0.90476,0.47619,0.42164,"[0.         0.57142857 0.61904762 0.61904762 0.9047619  0.95238095
 1.        ]","[0.         0.33333333 0.38095238 0.47619048 0.52380952 0.57142857
 1.        ]",0.68140589569161
KNN,29,0.59316,0.59524,0.5833333333333334,0.6111111111111112,0.66667,0.52381,0.19245,"[0.         0.0952381  0.28571429 0.52380952 0.66666667 0.66666667
 0.85714286 0.9047619  1.        ]","[0.         0.04761905 0.14285714 0.28571429 0.47619048 0.57142857
 0.95238095 0.95238095 1.        ]",0.590702947845805
KNN,30,0.61111,0.61905,0.5925925925925926,0.6666666666666666,0.7619,0.47619,0.24845,"[0.         0.28571429 0.28571429 0.66666667 0.76190476 0.85714286
 0.95238095 0.95238095 1.        ]","[0.         0.14285714 0.19047619 0.47619048 0.52380952 0.52380952
 0.66666667 0.71428571 1.        ]",0.6575963718820861
KNN,31,0.59501,0.59524,0.5909090909090909,0.6,0.61905,0.57143,0.19069,"[0.         0.14285714 0.52380952 0.61904762 0.61904762 0.66666667
 0.80952381 1.        ]","[0.         0.04761905 0.28571429 0.28571429 0.42857143 0.47619048
 0.52380952 1.        ]",0.6678004535147393
KNN,32,0.54112,0.54762,0.5625,0.5384615384615384,0.42857,0.66667,0.09806,"[0.         0.33333333 0.33333333 0.42857143 0.47619048 0.52380952
 0.76190476 1.        ]","[0.         0.19047619 0.33333333 0.33333333 0.38095238 0.38095238
 0.66666667 1.        ]",0.5782312925170068
KNN,33,0.42857,0.42857,0.42857142857142855,0.42857142857142855,0.42857,0.42857,-0.14286,"[0.         0.23809524 0.28571429 0.28571429 0.42857143 0.66666667
 1.         1.        ]","[0.         0.19047619 0.28571429 0.42857143 0.57142857 0.57142857
 0.9047619  1.        ]",0.5124716553287982
KNN,34,0.68603,0.69048,0.6538461538461539,0.75,0.80952,0.57143,0.39223,"[0.         0.47619048 0.80952381 0.80952381 0.80952381 0.80952381
 1.        ]","[0.         0.28571429 0.33333333 0.42857143 0.61904762 0.71428571
 1.        ]",0.6655328798185942
KNN,35,0.76136,0.7619,0.7391304347826086,0.7894736842105263,0.80952,0.71429,0.5262,"[0.         0.42857143 0.42857143 0.71428571 0.80952381 0.9047619
 0.9047619  1.        ]","[0.         0.0952381  0.19047619 0.19047619 0.28571429 0.47619048
 0.52380952 1.        ]",0.7936507936507937
KNN,36,0.66362,0.66667,0.64,0.7058823529411765,0.7619,0.57143,0.33955,"[0.         0.47619048 0.61904762 0.76190476 0.80952381 0.85714286
 1.        ]","[0.         0.23809524 0.28571429 0.42857143 0.57142857 0.61904762
 1.        ]",0.6870748299319728
KNN,37,0.5453,0.54762,0.5416666666666666,0.5555555555555556,0.61905,0.47619,0.09623,"[0.         0.42857143 0.47619048 0.52380952 0.61904762 0.76190476
 1.        ]","[0.         0.33333333 0.38095238 0.47619048 0.52380952 0.76190476
 1.        ]",0.5419501133786848
KNN,38,0.6903,0.69048,0.7,0.6818181818181818,0.66667,0.71429,0.38139,"[0.         0.14285714 0.47619048 0.52380952 0.66666667 0.66666667
 0.71428571 1.         1.        ]","[0.         0.04761905 0.0952381  0.19047619 0.28571429 0.42857143
 0.52380952 0.95238095 1.        ]",0.6984126984126985
KNN,39,0.5453,0.54762,0.5416666666666666,0.5555555555555556,0.61905,0.47619,0.09623,"[0.         0.33333333 0.52380952 0.61904762 0.61904762 0.66666667
 0.80952381 1.        ]","[0.         0.0952381  0.19047619 0.42857143 0.52380952 0.57142857
 0.66666667 1.        ]",0.6541950113378685
KNN,40,0.59316,0.59524,0.5833333333333334,0.6111111111111112,0.66667,0.52381,0.19245,"[0.         0.04761905 0.57142857 0.66666667 0.66666667 0.76190476
 0.95238095 1.        ]","[0.         0.14285714 0.38095238 0.47619048 0.61904762 0.66666667
 0.9047619  1.        ]",0.5623582766439909
KNN,41,0.44702,0.5,0.5,0.5,0.19048,0.80952,0.0,"[0.         0.14285714 0.14285714 0.19047619 0.33333333 0.42857143
 0.47619048 1.        ]","[0.         0.0952381  0.14285714 0.19047619 0.19047619 0.38095238
 0.38095238 1.        ]",0.5510204081632654
KNN,42,0.68889,0.69048,0.7222222222222222,0.6666666666666666,0.61905,0.7619,0.3849,"[0.         0.38095238 0.47619048 0.61904762 0.76190476 0.80952381
 0.9047619  1.        ]","[0.         0.0952381  0.14285714 0.23809524 0.28571429 0.42857143
 0.42857143 1.        ]",0.7800453514739228
KNN,43,0.71364,0.71429,0.6956521739130435,0.7368421052631579,0.7619,0.66667,0.43053,"[0.         0.38095238 0.42857143 0.61904762 0.76190476 0.80952381
 1.        ]","[0.         0.19047619 0.28571429 0.33333333 0.33333333 0.33333333
 1.        ]",0.7029478458049887
KNN,44,0.61556,0.61905,0.6,0.6470588235294118,0.71429,0.52381,0.24254,"[0.         0.19047619 0.33333333 0.47619048 0.47619048 0.71428571
 0.71428571 0.9047619  1.        ]","[0.         0.0952381  0.19047619 0.19047619 0.33333333 0.47619048
 0.52380952 0.66666667 1.        ]",0.6541950113378685
KNN,45,0.59501,0.59524,0.6,0.5909090909090909,0.57143,0.61905,0.19069,"[0.         0.42857143 0.47619048 0.57142857 0.61904762 0.66666667
 0.71428571 1.        ]","[0.         0.28571429 0.28571429 0.38095238 0.38095238 0.57142857
 0.57142857 1.        ]",0.6009070294784581
KNN,46,0.57143,0.57143,0.5714285714285714,0.5714285714285714,0.57143,0.57143,0.14286,"[0.         0.33333333 0.38095238 0.57142857 0.76190476 0.76190476
 1.        ]","[0.         0.23809524 0.23809524 0.42857143 0.42857143 0.47619048
 1.        ]",0.6281179138321995
KNN,47,0.66591,0.66667,0.6842105263157895,0.6521739130434783,0.61905,0.71429,0.33486,"[0.         0.04761905 0.47619048 0.52380952 0.61904762 0.66666667
 0.76190476 0.95238095 1.        ]","[0.         0.04761905 0.19047619 0.23809524 0.28571429 0.52380952
 0.52380952 0.95238095 1.        ]",0.6564625850340134
KNN,48,0.62567,0.64286,0.6,0.75,0.85714,0.42857,0.31623,[0.         0.47619048 0.85714286 0.85714286 0.9047619  1.        ],[0.         0.38095238 0.52380952 0.66666667 0.71428571 1.        ],0.6224489795918366
KNN,49,0.73795,0.7381,0.7272727272727273,0.75,0.7619,0.71429,0.47673,"[0.         0.42857143 0.57142857 0.76190476 0.80952381 0.80952381
 0.95238095 1.        ]","[0.         0.19047619 0.23809524 0.28571429 0.33333333 0.38095238
 0.57142857 1.        ]",0.7585034013605443
KNN,50,0.45207,0.45238,0.45,0.45454545454545453,0.42857,0.47619,-0.09535,"[0.         0.         0.33333333 0.38095238 0.42857143 0.47619048
 1.         1.        ]","[0.         0.0952381  0.42857143 0.42857143 0.52380952 0.57142857
 0.95238095 1.        ]",0.44444444444444453
KNN,51,0.61905,0.61905,0.6190476190476191,0.6190476190476191,0.61905,0.61905,0.2381,"[0.         0.0952381  0.57142857 0.61904762 0.61904762 0.66666667
 0.95238095 1.        ]","[0.         0.23809524 0.33333333 0.38095238 0.42857143 0.42857143
 0.95238095 1.        ]",0.5714285714285715
KNN,52,0.71364,0.71429,0.7368421052631579,0.6956521739130435,0.66667,0.7619,0.43053,"[0.         0.14285714 0.47619048 0.57142857 0.66666667 0.66666667
 0.71428571 0.9047619  1.        ]","[0.         0.14285714 0.19047619 0.23809524 0.23809524 0.33333333
 0.38095238 0.85714286 1.        ]",0.6678004535147392
KNN,53,0.57045,0.57143,0.5789473684210527,0.5652173913043478,0.52381,0.61905,0.14351,"[0.         0.23809524 0.33333333 0.47619048 0.52380952 0.61904762
 0.66666667 0.80952381 1.        ]","[0.         0.04761905 0.14285714 0.38095238 0.38095238 0.42857143
 0.57142857 0.61904762 1.        ]",0.6281179138321996
KNN,54,0.61818,0.61905,0.631578947368421,0.6086956521739131,0.57143,0.66667,0.23918,"[0.         0.04761905 0.14285714 0.52380952 0.61904762 0.85714286
 1.        ]","[0.         0.04761905 0.14285714 0.28571429 0.38095238 1.
 1.        ]",0.5691609977324263
KNN,55,0.59316,0.59524,0.6111111111111112,0.5833333333333334,0.52381,0.66667,0.19245,"[0.         0.19047619 0.38095238 0.42857143 0.52380952 0.57142857
 0.61904762 1.        ]","[0.         0.19047619 0.28571429 0.28571429 0.33333333 0.33333333
 0.38095238 1.        ]",0.5975056689342404
KNN,56,0.64265,0.64286,0.6363636363636364,0.65,0.66667,0.61905,0.28604,"[0.         0.38095238 0.47619048 0.66666667 0.66666667 0.76190476
 0.80952381 1.        ]","[0.         0.0952381  0.23809524 0.38095238 0.42857143 0.71428571
 0.76190476 1.        ]",0.6496598639455782
KNN,57,0.71364,0.71429,0.6956521739130435,0.7368421052631579,0.7619,0.66667,0.43053,"[0.         0.33333333 0.42857143 0.66666667 0.76190476 0.80952381
 1.        ]","[0.         0.04761905 0.14285714 0.23809524 0.33333333 0.38095238
 1.        ]",0.7619047619047619
KNN,58,0.64103,0.64286,0.625,0.6666666666666666,0.71429,0.57143,0.28868,"[0.         0.33333333 0.42857143 0.52380952 0.71428571 0.71428571
 0.76190476 0.85714286 1.        ]","[0.         0.04761905 0.04761905 0.38095238 0.42857143 0.47619048
 0.61904762 0.80952381 1.        ]",0.6666666666666667
KNN,59,0.71167,0.71429,0.68,0.7647058823529411,0.80952,0.61905,0.43656,[0.         0.19047619 0.80952381 0.80952381 0.95238095 1.        ],[0.         0.0952381  0.33333333 0.38095238 0.85714286 1.        ],0.7256235827664399
KNN,60,0.73795,0.7381,0.7272727272727273,0.75,0.7619,0.71429,0.47673,"[0.         0.38095238 0.42857143 0.76190476 0.76190476 0.80952381
 0.9047619  1.        ]","[0.         0.04761905 0.0952381  0.23809524 0.28571429 0.33333333
 1.         1.        ]",0.7585034013605443
KNN,61,0.73675,0.7381,0.7083333333333334,0.7777777777777778,0.80952,0.66667,0.48113,[0.         0.57142857 0.80952381 0.9047619  0.95238095 1.        ],[0.         0.19047619 0.33333333 0.33333333 0.95238095 1.        ],0.7743764172335603
KNN,62,0.71167,0.71429,0.7647058823529411,0.68,0.61905,0.80952,0.43656,"[0.         0.38095238 0.52380952 0.57142857 0.61904762 0.61904762
 0.66666667 1.        ]","[0.         0.04761905 0.14285714 0.19047619 0.19047619 0.23809524
 0.23809524 1.        ]",0.7426303854875282
KNN,63,0.51945,0.52381,0.5294117647058824,0.52,0.42857,0.61905,0.04851,"[0.         0.23809524 0.33333333 0.42857143 0.61904762 0.61904762
 1.        ]","[0.         0.14285714 0.19047619 0.38095238 0.57142857 0.61904762
 1.        ]",0.5408163265306123
KNN,64,0.71364,0.71429,0.6956521739130435,0.7368421052631579,0.7619,0.66667,0.43053,"[0.         0.14285714 0.71428571 0.76190476 0.76190476 0.80952381
 0.95238095 1.        ]","[0.         0.19047619 0.33333333 0.33333333 0.42857143 0.42857143
 0.85714286 1.        ]",0.6643990929705216
KNN,65,0.58942,0.59524,0.625,0.5769230769230769,0.47619,0.71429,0.19612,[0.         0.38095238 0.47619048 0.47619048 0.57142857 1.        ],[0.         0.19047619 0.23809524 0.28571429 0.38095238 1.        ],0.6156462585034013
KNN,66,0.64103,0.64286,0.625,0.6666666666666666,0.71429,0.57143,0.28868,"[0.         0.38095238 0.42857143 0.66666667 0.71428571 0.71428571
 0.76190476 1.        ]","[0.         0.0952381  0.19047619 0.28571429 0.38095238 0.42857143
 0.52380952 1.        ]",0.6984126984126984
KNN,67,0.59501,0.59524,0.5909090909090909,0.6,0.61905,0.57143,0.19069,[0.         0.38095238 0.38095238 0.61904762 1.        ],[0.         0.14285714 0.28571429 0.42857143 1.        ],0.6156462585034013
KNN,68,0.71364,0.71429,0.7368421052631579,0.6956521739130435,0.66667,0.7619,0.43053,"[0.         0.14285714 0.19047619 0.66666667 0.66666667 0.80952381
 1.         1.         1.        ]","[0.         0.0952381  0.0952381  0.14285714 0.23809524 0.33333333
 0.71428571 0.80952381 1.        ]",0.7913832199546486
KNN,69,0.57143,0.57143,0.5714285714285714,0.5714285714285714,0.57143,0.57143,0.14286,"[0.         0.42857143 0.47619048 0.57142857 0.61904762 0.71428571
 1.        ]","[0.         0.23809524 0.42857143 0.42857143 0.52380952 0.52380952
 1.        ]",0.6020408163265306
KNN,70,0.62567,0.64286,0.75,0.6,0.42857,0.85714,0.31623,"[0.         0.33333333 0.42857143 0.61904762 0.76190476 0.85714286
 1.        ]","[0.         0.14285714 0.14285714 0.33333333 0.47619048 0.66666667
 1.        ]",0.6859410430839004
KNN,71,0.59501,0.59524,0.5909090909090909,0.6,0.61905,0.57143,0.19069,"[0.         0.04761905 0.52380952 0.57142857 0.61904762 0.71428571
 0.76190476 0.95238095 1.        ]","[0.         0.04761905 0.23809524 0.28571429 0.42857143 0.52380952
 0.52380952 1.         1.        ]",0.6383219954648526
KNN,72,0.6903,0.69048,0.7,0.6818181818181818,0.66667,0.71429,0.38139,"[0.         0.14285714 0.52380952 0.57142857 0.66666667 0.71428571
 0.95238095 1.        ]","[0.         0.04761905 0.28571429 0.28571429 0.28571429 0.28571429
 0.95238095 1.        ]",0.6848072562358277
KNN,73,0.66591,0.66667,0.6521739130434783,0.6842105263157895,0.71429,0.61905,0.33486,"[0.         0.04761905 0.19047619 0.42857143 0.71428571 0.76190476
 0.85714286 0.95238095 1.        ]","[0.         0.         0.04761905 0.14285714 0.38095238 0.38095238
 0.66666667 0.76190476 1.        ]",0.7210884353741496
KNN,74,0.52381,0.52381,0.5238095238095238,0.5238095238095238,0.52381,0.52381,0.04762,"[0.         0.38095238 0.47619048 0.52380952 0.71428571 0.80952381
 1.        ]","[0.         0.0952381  0.33333333 0.47619048 0.47619048 0.61904762
 1.        ]",0.645124716553288
KNN,75,0.66362,0.66667,0.7058823529411765,0.64,0.57143,0.7619,0.33955,"[0.         0.0952381  0.33333333 0.57142857 0.80952381 1.
 1.        ]","[0.         0.         0.14285714 0.23809524 0.66666667 0.80952381
 1.        ]",0.6893424036281179
KNN,76,0.66591,0.66667,0.6842105263157895,0.6521739130434783,0.61905,0.71429,0.33486,"[0.         0.14285714 0.61904762 0.61904762 0.76190476 0.76190476
 1.        ]","[0.         0.04761905 0.19047619 0.28571429 0.38095238 0.42857143
 1.        ]",0.7222222222222222
KNN,77,0.56751,0.57143,0.56,0.5882352941176471,0.66667,0.47619,0.14552,"[0.         0.57142857 0.57142857 0.66666667 0.66666667 0.71428571
 0.80952381 1.        ]","[0.         0.33333333 0.38095238 0.38095238 0.52380952 0.76190476
 0.76190476 1.        ]",0.5975056689342404
KNN,78,0.71429,0.71429,0.7142857142857143,0.7142857142857143,0.71429,0.71429,0.42857,"[0.         0.33333333 0.66666667 0.71428571 0.71428571 0.80952381
 0.80952381 1.        ]","[0.         0.04761905 0.0952381  0.14285714 0.28571429 0.47619048
 0.61904762 1.        ]",0.7721088435374148
KNN,79,0.61111,0.61905,0.5925925925925926,0.6666666666666666,0.7619,0.47619,0.24845,"[0.         0.42857143 0.66666667 0.76190476 0.85714286 0.85714286
 1.        ]","[0.         0.33333333 0.52380952 0.52380952 0.66666667 0.71428571
 1.        ]",0.5975056689342404
KNN,80,0.59501,0.59524,0.6,0.5909090909090909,0.57143,0.61905,0.19069,"[0.         0.         0.         0.57142857 0.57142857 0.76190476
 0.9047619  1.        ]","[0.         0.04761905 0.0952381  0.38095238 0.42857143 0.80952381
 0.80952381 1.        ]",0.5442176870748299
KNN,81,0.76136,0.7619,0.7391304347826086,0.7894736842105263,0.80952,0.71429,0.5262,"[0.         0.14285714 0.57142857 0.71428571 0.80952381 0.9047619
 0.95238095 1.        ]","[0.         0.04761905 0.0952381  0.19047619 0.28571429 0.33333333
 0.9047619  1.        ]",0.81859410430839
KNN,82,0.73433,0.7381,0.6923076923076923,0.8125,0.85714,0.61905,0.49029,"[0.         0.47619048 0.71428571 0.85714286 0.85714286 0.95238095
 0.95238095 1.        ]","[0.         0.0952381  0.23809524 0.23809524 0.38095238 0.42857143
 0.47619048 1.        ]",0.8299319727891156
KNN,83,0.66591,0.66667,0.6521739130434783,0.6842105263157895,0.71429,0.61905,0.33486,[0.         0.0952381  0.71428571 1.        ],[0.         0.19047619 0.38095238 1.        ],0.616780045351474
KNN,84,0.61556,0.61905,0.6470588235294118,0.6,0.52381,0.71429,0.24254,"[0.         0.28571429 0.52380952 0.52380952 0.52380952 0.57142857
 0.95238095 1.        ]","[0.         0.14285714 0.23809524 0.28571429 0.38095238 0.47619048
 0.9047619  1.        ]",0.6054421768707483
KNN,85,0.6903,0.69048,0.6818181818181818,0.7,0.71429,0.66667,0.38139,"[0.         0.52380952 0.61904762 0.71428571 0.76190476 0.85714286
 0.95238095 1.        ]","[0.         0.19047619 0.19047619 0.33333333 0.38095238 0.42857143
 0.52380952 1.        ]",0.7698412698412698
KNN,86,0.66591,0.66667,0.6521739130434783,0.6842105263157895,0.71429,0.61905,0.33486,"[0.         0.28571429 0.47619048 0.61904762 0.71428571 0.71428571
 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.38095238 0.42857143
 1.        ]",0.6621315192743764
KNN,87,0.6903,0.69048,0.7,0.6818181818181818,0.66667,0.71429,0.38139,"[0.         0.42857143 0.57142857 0.66666667 0.66666667 0.71428571
 1.         1.        ]","[0.         0.0952381  0.14285714 0.28571429 0.42857143 0.42857143
 0.95238095 1.        ]",0.7244897959183674
KNN,88,0.71429,0.71429,0.7142857142857143,0.7142857142857143,0.71429,0.71429,0.42857,[0.         0.52380952 0.71428571 0.76190476 0.95238095 1.        ],[0.         0.23809524 0.28571429 0.52380952 0.71428571 1.        ],0.709750566893424
KNN,89,0.66362,0.66667,0.7058823529411765,0.64,0.57143,0.7619,0.33955,"[0.         0.04761905 0.52380952 0.57142857 0.57142857 0.66666667
 0.71428571 1.        ]","[0.         0.         0.0952381  0.14285714 0.23809524 0.47619048
 0.52380952 1.        ]",0.6961451247165533
