model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
KNN,0,0.7575,0.75806,0.7352941176470589,0.7857142857142857,0.80645,0.70968,0.51856,"[0.         0.48387097 0.51612903 0.70967742 0.80645161 0.93548387
 0.93548387 0.96774194 1.        ]","[0.         0.09677419 0.16129032 0.22580645 0.29032258 0.32258065
 0.38709677 0.58064516 1.        ]",0.8293444328824142
KNN,1,0.65692,0.66129,0.7083333333333334,0.631578947368421,0.54839,0.77419,0.33113,"[0.         0.16129032 0.29032258 0.4516129  0.5483871  0.58064516
 0.64516129 0.90322581 1.        ]","[0.         0.06451613 0.09677419 0.19354839 0.22580645 0.32258065
 0.35483871 0.5483871  1.        ]",0.7185223725286161
KNN,2,0.6612,0.66129,0.65625,0.6666666666666666,0.67742,0.64516,0.32275,"[0.         0.5483871  0.64516129 0.67741935 0.70967742 0.83870968
 1.        ]","[0.         0.16129032 0.29032258 0.35483871 0.4516129  0.5483871
 1.        ]",0.7211238293444329
KNN,3,0.758,0.75806,0.7666666666666667,0.75,0.74194,0.77419,0.5164,"[0.         0.25806452 0.51612903 0.64516129 0.74193548 0.74193548
 0.74193548 0.77419355 1.        ]","[0.         0.09677419 0.12903226 0.22580645 0.22580645 0.25806452
 0.48387097 0.5483871  1.        ]",0.7221644120707597
KNN,4,0.78895,0.79032,0.75,0.8461538461538461,0.87097,0.70968,0.58835,"[0.         0.4516129  0.64516129 0.77419355 0.83870968 0.87096774
 0.93548387 0.93548387 1.        ]","[0.         0.03225806 0.09677419 0.12903226 0.22580645 0.29032258
 0.41935484 0.48387097 1.        ]",0.8751300728407908
KNN,5,0.77419,0.77419,0.7741935483870968,0.7741935483870968,0.77419,0.77419,0.54839,"[0.         0.51612903 0.64516129 0.77419355 0.77419355 0.83870968
 0.87096774 1.        ]","[0.         0.12903226 0.16129032 0.22580645 0.25806452 0.35483871
 0.51612903 1.        ]",0.7913631633714879
KNN,6,0.77396,0.77419,0.7575757575757576,0.7931034482758621,0.80645,0.74194,0.54953,"[0.         0.25806452 0.35483871 0.70967742 0.80645161 0.83870968
 0.90322581 0.90322581 1.        ]","[0.         0.03225806 0.09677419 0.22580645 0.25806452 0.32258065
 0.48387097 0.61290323 1.        ]",0.795525494276795
KNN,7,0.59667,0.59677,0.6,0.59375,0.58065,0.6129,0.19365,"[0.         0.29032258 0.5483871  0.5483871  0.58064516 0.67741935
 0.74193548 1.        ]","[0.         0.22580645 0.35483871 0.38709677 0.38709677 0.5483871
 0.70967742 1.        ]",0.5733610822060354
KNN,8,0.69154,0.69355,0.7307692307692307,0.6666666666666666,0.6129,0.77419,0.39223,"[0.         0.35483871 0.58064516 0.58064516 0.61290323 0.70967742
 0.74193548 0.90322581 1.        ]","[0.         0.12903226 0.19354839 0.22580645 0.22580645 0.29032258
 0.48387097 0.87096774 1.        ]",0.6961498439125912
KNN,9,0.78983,0.79032,0.7647058823529411,0.8214285714285714,0.83871,0.74194,0.58338,"[0.         0.51612903 0.80645161 0.83870968 0.83870968 0.83870968
 0.90322581 0.96774194 1.        ]","[0.         0.16129032 0.22580645 0.22580645 0.25806452 0.38709677
 0.41935484 0.64516129 1.        ]",0.808012486992716
KNN,10,0.72516,0.72581,0.75,0.7058823529411765,0.67742,0.77419,0.45374,"[0.         0.22580645 0.32258065 0.67741935 0.77419355 0.90322581
 0.90322581 1.        ]","[0.         0.16129032 0.16129032 0.22580645 0.32258065 0.5483871
 0.58064516 1.        ]",0.738293444328824
KNN,11,0.7395,0.74194,0.8,0.7027027027027027,0.64516,0.83871,0.4932,"[0.         0.35483871 0.4516129  0.61290323 0.64516129 0.64516129
 0.70967742 0.93548387 1.        ]","[0.         0.06451613 0.09677419 0.16129032 0.16129032 0.25806452
 0.48387097 0.70967742 1.        ]",0.740894901144641
KNN,12,0.69347,0.69355,0.7,0.6875,0.67742,0.70968,0.3873,"[0.         0.38709677 0.51612903 0.5483871  0.67741935 0.74193548
 0.83870968 0.93548387 1.        ]","[0.         0.12903226 0.25806452 0.29032258 0.29032258 0.29032258
 0.4516129  0.74193548 1.        ]",0.7351716961498439
KNN,13,0.72574,0.72581,0.71875,0.7333333333333333,0.74194,0.70968,0.45185,"[0.         0.41935484 0.48387097 0.61290323 0.64516129 0.74193548
 0.87096774 0.90322581 1.        ]","[0.         0.06451613 0.16129032 0.19354839 0.22580645 0.29032258
 0.38709677 0.51612903 1.        ]",0.7929240374609782
KNN,14,0.758,0.75806,0.75,0.7666666666666667,0.77419,0.74194,0.5164,"[0.         0.48387097 0.64516129 0.77419355 0.77419355 0.83870968
 1.        ]","[0.         0.16129032 0.19354839 0.25806452 0.41935484 0.64516129
 1.        ]",0.7362122788761707
KNN,15,0.80462,0.80645,0.88,0.7567567567567568,0.70968,0.90323,0.62472,"[0.         0.32258065 0.48387097 0.51612903 0.70967742 0.77419355
 0.83870968 0.87096774 1.        ]","[0.         0.         0.06451613 0.06451613 0.09677419 0.16129032
 0.19354839 0.38709677 1.        ]",0.8584807492195631
KNN,16,0.82216,0.82258,0.8571428571428571,0.7941176470588235,0.77419,0.87097,0.6482,"[0.         0.35483871 0.58064516 0.74193548 0.80645161 0.87096774
 0.93548387 1.        ]","[0.         0.03225806 0.09677419 0.12903226 0.12903226 0.22580645
 0.58064516 1.        ]",0.8647242455775235
KNN,17,0.68695,0.69355,0.65,0.7727272727272727,0.83871,0.54839,0.40452,"[0.         0.16129032 0.64516129 0.64516129 0.67741935 0.74193548
 0.83870968 0.83870968 1.        ]","[0.         0.09677419 0.19354839 0.25806452 0.32258065 0.32258065
 0.4516129  0.58064516 1.        ]",0.7268470343392299
KNN,18,0.80625,0.80645,0.8275862068965517,0.7878787878787878,0.77419,0.83871,0.61418,"[0.         0.29032258 0.32258065 0.67741935 0.67741935 0.77419355
 0.80645161 0.80645161 1.        ]","[0.         0.06451613 0.06451613 0.09677419 0.16129032 0.16129032
 0.25806452 0.41935484 1.        ]",0.8002081165452652
KNN,19,0.74167,0.74194,0.7272727272727273,0.7586206896551724,0.77419,0.70968,0.48488,"[0.         0.61290323 0.77419355 0.77419355 0.77419355 0.87096774
 0.87096774 0.96774194 1.        ]","[0.         0.16129032 0.19354839 0.22580645 0.29032258 0.32258065
 0.38709677 0.61290323 1.        ]",0.81789802289282
KNN,20,0.83804,0.83871,0.8888888888888888,0.8,0.77419,0.90323,0.68313,"[0.         0.4516129  0.51612903 0.64516129 0.77419355 0.83870968
 0.90322581 0.93548387 1.        ]","[0.         0.03225806 0.06451613 0.09677419 0.09677419 0.38709677
 0.48387097 0.58064516 1.        ]",0.8548387096774193
KNN,21,0.79027,0.79032,0.78125,0.8,0.80645,0.77419,0.58095,"[0.         0.64516129 0.70967742 0.77419355 0.80645161 0.80645161
 0.87096774 0.96774194 1.        ]","[0.         0.12903226 0.12903226 0.22580645 0.22580645 0.25806452
 0.32258065 0.4516129  1.        ]",0.851716961498439
KNN,22,0.70476,0.70968,0.782608695652174,0.6666666666666666,0.58065,0.83871,0.43406,"[0.         0.35483871 0.51612903 0.58064516 0.77419355 0.83870968
 0.87096774 1.        ]","[0.         0.06451613 0.12903226 0.16129032 0.29032258 0.38709677
 0.48387097 1.        ]",0.7882414151925079
KNN,23,0.80645,0.80645,0.8064516129032258,0.8064516129032258,0.80645,0.80645,0.6129,"[0.         0.4516129  0.58064516 0.64516129 0.80645161 0.80645161
 0.83870968 0.87096774 1.        ]","[0.         0.03225806 0.12903226 0.16129032 0.19354839 0.25806452
 0.41935484 0.4516129  1.        ]",0.8257023933402705
KNN,24,0.72574,0.72581,0.7333333333333333,0.71875,0.70968,0.74194,0.45185,"[0.         0.35483871 0.58064516 0.64516129 0.70967742 0.70967742
 0.77419355 0.90322581 1.        ]","[0.         0.06451613 0.09677419 0.19354839 0.25806452 0.29032258
 0.32258065 0.5483871  1.        ]",0.7955254942767951
KNN,25,0.70846,0.70968,0.6857142857142857,0.7407407407407407,0.77419,0.64516,0.42289,"[0.         0.32258065 0.38709677 0.74193548 0.77419355 0.90322581
 1.        ]","[0.         0.03225806 0.06451613 0.32258065 0.35483871 0.4516129
 1.        ]",0.7898022892819978
KNN,26,0.82142,0.82258,0.8846153846153846,0.7777777777777778,0.74194,0.90323,0.65372,"[0.         0.4516129  0.5483871  0.67741935 0.74193548 0.80645161
 0.80645161 0.83870968 1.        ]","[0.         0.06451613 0.06451613 0.09677419 0.09677419 0.41935484
 0.5483871  0.58064516 1.        ]",0.8002081165452654
