model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
KNN,0,0.71626,0.71875,0.7692307692307693,0.6842105263157895,0.625,0.8125,0.4454,[0.     0.375  0.5    0.625  0.6875 0.875  0.9375 1.    ],[0.     0.1875 0.1875 0.1875 0.25   0.5625 0.625  1.    ],0.740234375
KNN,1,0.71848,0.71875,0.7058823529411765,0.7333333333333333,0.75,0.6875,0.43836,[0.     0.5625 0.625  0.625  0.75   0.875  0.9375 1.    ],[0.     0.125  0.125  0.25   0.3125 0.3125 0.5    1.    ],0.810546875
KNN,2,0.64765,0.65625,0.7272727272727273,0.6190476190476191,0.5,0.8125,0.32898,[0.     0.25   0.5    0.6875 0.6875 0.8125 1.    ],[0.     0.0625 0.1875 0.3125 0.375  0.375  1.    ],0.73828125
KNN,3,0.78104,0.78125,0.7647058823529411,0.8,0.8125,0.75,0.5636,[0.     0.6875 0.6875 0.8125 0.8125 1.    ],[0.     0.125  0.1875 0.25   0.375  1.    ],0.80078125
KNN,4,0.90616,0.90625,0.8823529411764706,0.9333333333333333,0.9375,0.875,0.81409,[0.     0.5625 0.75   0.9375 0.9375 0.9375 1.    ],[0.     0.0625 0.0625 0.125  0.3125 0.4375 1.    ],0.908203125
KNN,5,0.83984,0.84375,0.7619047619047619,1.0,1.0,0.6875,0.72375,[0.     0.625  0.8125 0.9375 0.9375 1.     1.     1.     1.    ],[0.     0.     0.0625 0.1875 0.25   0.3125 0.5625 0.75   1.    ],0.9609375
KNN,6,0.81176,0.8125,0.8571428571428571,0.7777777777777778,0.75,0.875,0.62994,[0.     0.5    0.6875 0.75   0.75   0.8125 0.8125 1.    ],[0.     0.     0.0625 0.0625 0.125  0.1875 0.25   1.    ],0.86328125
KNN,7,0.74902,0.75,0.7222222222222222,0.7857142857142857,0.8125,0.6875,0.50395,[0.     0.25   0.75   0.8125 0.8125 0.8125 0.8125 0.9375 1.    ],[0.     0.     0.0625 0.25   0.3125 0.4375 0.5    0.9375 1.    ],0.82421875
KNN,8,0.62353,0.625,0.6428571428571429,0.6111111111111112,0.5625,0.6875,0.25198,[0.     0.1875 0.5625 0.5625 0.625  0.8125 0.8125 1.    ],[0.     0.0625 0.25   0.3125 0.3125 0.375  0.4375 1.    ],0.716796875
KNN,9,0.84236,0.84375,0.7894736842105263,0.9230769230769231,0.9375,0.75,0.69991,[0.     0.625  0.625  0.875  0.9375 0.9375 1.     1.    ],[0.     0.1875 0.25   0.25   0.25   0.3125 0.5    1.    ],0.837890625
KNN,10,0.77931,0.78125,0.7368421052631579,0.8461538461538461,0.875,0.6875,0.57266,[0.     0.375  0.75   0.875  0.875  0.9375 0.9375 1.    ],[0.     0.0625 0.125  0.25   0.3125 0.3125 0.4375 1.    ],0.865234375
KNN,11,0.71626,0.71875,0.7692307692307693,0.6842105263157895,0.625,0.8125,0.4454,[0.     0.125  0.1875 0.375  0.625  0.6875 0.6875 1.    ],[0.     0.0625 0.0625 0.1875 0.1875 0.375  0.4375 1.    ],0.6796875
KNN,12,0.71848,0.71875,0.7333333333333333,0.7058823529411765,0.6875,0.75,0.43836,[0.     0.375  0.4375 0.6875 0.8125 0.8125 0.9375 1.    ],[0.     0.1875 0.1875 0.25   0.5    0.625  0.75   1.    ],0.7109375
KNN,13,0.68254,0.6875,0.65,0.75,0.8125,0.5625,0.3873,[0.     0.3125 0.5625 0.625  0.8125 0.8125 0.875  1.    ],[0.     0.1875 0.375  0.4375 0.4375 0.5    0.5625 1.    ],0.662109375
KNN,14,0.68627,0.6875,0.7142857142857143,0.6666666666666666,0.625,0.75,0.37796,[0.     0.375  0.4375 0.625  0.6875 0.6875 0.6875 0.75   1.    ],[0.     0.1875 0.1875 0.25   0.3125 0.375  0.5    0.5    1.    ],0.67578125
KNN,15,0.8436,0.84375,0.8235294117647058,0.8666666666666667,0.875,0.8125,0.68885,[0.     0.1875 0.8125 0.875  0.875  0.9375 0.9375 1.    ],[0.     0.0625 0.1875 0.1875 0.25   0.375  0.625  1.    ],0.833984375
KNN,16,0.71848,0.71875,0.7058823529411765,0.7333333333333333,0.75,0.6875,0.43836,[0.     0.5    0.6875 0.6875 0.75   0.75   0.875  1.    ],[0.     0.125  0.25   0.3125 0.3125 0.375  0.375  1.    ],0.78125
KNN,17,0.81176,0.8125,0.7777777777777778,0.8571428571428571,0.875,0.75,0.62994,[0.     0.25   0.5    0.875  0.875  0.9375 1.     1.    ],[0.     0.0625 0.125  0.25   0.3125 0.6875 0.75   1.    ],0.822265625
KNN,18,0.63897,0.65625,0.7777777777777778,0.6086956521739131,0.4375,0.875,0.34752,[0.     0.1875 0.1875 0.4375 0.4375 0.5625 0.75   0.8125 1.    ],[0.     0.     0.0625 0.0625 0.125  0.1875 0.5    0.5    1.    ],0.728515625
KNN,19,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.375,[0.     0.375  0.5    0.5625 0.6875 0.75   0.9375 1.    ],[0.     0.0625 0.125  0.1875 0.3125 0.3125 0.5    1.    ],0.79296875
KNN,20,0.96872,0.96875,1.0,0.9411764705882353,0.9375,1.0,0.93934,[0.     0.3125 0.625  0.75   0.9375 0.9375 0.9375 1.     1.    ],[0.     0.     0.     0.     0.     0.0625 0.1875 0.3125 1.    ],0.984375
KNN,21,0.74902,0.75,0.7857142857142857,0.7222222222222222,0.6875,0.8125,0.50395,[0.     0.0625 0.25   0.625  0.6875 0.75   0.875  1.    ],[0.     0.     0.0625 0.1875 0.1875 0.5625 0.8125 1.    ],0.712890625
KNN,22,0.78104,0.78125,0.7647058823529411,0.8,0.8125,0.75,0.5636,[0.     0.25   0.375  0.625  0.8125 1.     1.    ],[0.     0.     0.     0.0625 0.25   0.5    1.    ],0.892578125
KNN,23,0.78104,0.78125,0.8,0.7647058823529411,0.75,0.8125,0.5636,[0.     0.25   0.5625 0.6875 0.75   0.875  1.    ],[0.     0.125  0.125  0.125  0.1875 0.75   1.    ],0.751953125
KNN,24,0.77931,0.78125,0.8461538461538461,0.7368421052631579,0.6875,0.875,0.57266,[0.     0.25   0.5    0.625  0.6875 0.75   0.8125 0.875  1.    ],[0.    0.    0.125 0.125 0.125 0.25  0.25  0.375 1.   ],0.828125
KNN,25,0.71626,0.71875,0.6842105263157895,0.7692307692307693,0.8125,0.625,0.4454,[0.     0.5    0.625  0.8125 0.8125 1.     1.     1.    ],[0.     0.125  0.1875 0.25   0.375  0.375  0.625  1.    ],0.837890625
KNN,26,0.52709,0.53125,0.5384615384615384,0.5263157894736842,0.4375,0.625,0.06363,[0.     0.1875 0.25   0.4375 0.4375 0.5625 0.625  0.75   1.    ],[0.     0.     0.125  0.1875 0.375  0.375  0.5    0.75   1.    ],0.595703125
KNN,27,0.68627,0.6875,0.7142857142857143,0.6666666666666666,0.625,0.75,0.37796,[0.     0.0625 0.125  0.1875 0.625  0.875  1.     1.     1.    ],[0.     0.     0.     0.0625 0.25   0.625  0.625  0.75   1.    ],0.7421875
KNN,28,0.78104,0.78125,0.7647058823529411,0.8,0.8125,0.75,0.5636,[0.     0.625  0.75   0.8125 0.8125 1.     1.    ],[0.     0.0625 0.1875 0.1875 0.375  0.375  1.    ],0.8828125
KNN,29,0.81176,0.8125,0.8571428571428571,0.7777777777777778,0.75,0.875,0.62994,[0.     0.4375 0.625  0.6875 0.75   0.75   0.8125 0.9375 1.    ],[0.     0.0625 0.0625 0.125  0.125  0.25   0.25   0.3125 1.    ],0.869140625
KNN,30,0.71848,0.71875,0.7333333333333333,0.7058823529411765,0.6875,0.75,0.43836,[0.     0.25   0.375  0.5625 0.6875 0.8125 0.875  1.    ],[0.    0.125 0.125 0.125 0.25  0.25  0.625 1.   ],0.76171875
KNN,31,0.8436,0.84375,0.8666666666666667,0.8235294117647058,0.8125,0.875,0.68885,[0.     0.4375 0.625  0.75   0.8125 0.8125 0.875  1.     1.    ],[0.     0.0625 0.125  0.125  0.125  0.5    0.5    0.5625 1.    ],0.84765625
KNN,32,0.71626,0.71875,0.7692307692307693,0.6842105263157895,0.625,0.8125,0.4454,[0.     0.4375 0.5625 0.625  0.875  0.875  1.    ],[0.     0.125  0.125  0.1875 0.375  0.4375 1.    ],0.787109375
KNN,33,0.84236,0.84375,0.7894736842105263,0.9230769230769231,0.9375,0.75,0.69991,[0.     0.375  0.5625 0.875  0.9375 0.9375 1.     1.    ],[0.     0.0625 0.125  0.125  0.25   0.375  0.4375 1.    ],0.89453125
KNN,34,0.81176,0.8125,0.8571428571428571,0.7777777777777778,0.75,0.875,0.62994,[0.     0.5    0.75   0.75   0.875  0.9375 1.    ],[0.     0.125  0.125  0.1875 0.1875 0.3125 1.    ],0.857421875
KNN,35,0.68627,0.6875,0.7142857142857143,0.6666666666666666,0.625,0.75,0.37796,[0.     0.3125 0.375  0.5    0.75   0.8125 0.875  1.    ],[0.     0.0625 0.125  0.125  0.375  0.375  0.5    1.    ],0.76171875
KNN,36,0.81176,0.8125,0.8571428571428571,0.7777777777777778,0.75,0.875,0.62994,[0.     0.25   0.5625 0.6875 0.75   0.8125 1.     1.    ],[0.     0.0625 0.125  0.125  0.125  0.25   0.5625 1.    ],0.8515625
KNN,37,0.81176,0.8125,0.7777777777777778,0.8571428571428571,0.875,0.75,0.62994,[0.     0.4375 0.625  0.8125 0.875  0.875  0.875  0.9375 1.    ],[0.     0.125  0.125  0.1875 0.25   0.3125 0.5    0.5625 1.    ],0.82421875
KNN,38,0.8436,0.84375,0.8666666666666667,0.8235294117647058,0.8125,0.875,0.68885,[0.     0.4375 0.5    0.75   0.8125 0.8125 0.8125 1.    ],[0.     0.     0.     0.125  0.125  0.5    0.6875 1.    ],0.818359375
KNN,39,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.     0.5625 0.6875 0.75   0.75   0.75   0.9375 1.    ],[0.     0.0625 0.0625 0.0625 0.25   0.3125 0.3125 1.    ],0.87109375
KNN,40,0.81176,0.8125,0.8571428571428571,0.7777777777777778,0.75,0.875,0.62994,[0.     0.5    0.6875 0.75   0.8125 0.9375 1.    ],[0.     0.125  0.125  0.125  0.1875 0.375  1.    ],0.849609375
