model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
KNN,0,0.69732,0.69737,0.6923076923076923,0.7027027027027027,0.71053,0.68421,0.39487,"[0.         0.39473684 0.52631579 0.63157895 0.71052632 0.81578947
 0.92105263 1.         1.        ]","[0.         0.10526316 0.18421053 0.26315789 0.31578947 0.34210526
 0.63157895 0.65789474 1.        ]",0.7770083102493075
KNN,1,0.6969,0.69737,0.7142857142857143,0.6829268292682927,0.65789,0.73684,0.39597,"[0.         0.31578947 0.34210526 0.55263158 0.57894737 0.65789474
 0.65789474 0.81578947 1.        ]","[0.         0.05263158 0.07894737 0.15789474 0.21052632 0.26315789
 0.28947368 0.47368421 1.        ]",0.7454986149584487
KNN,2,0.78947,0.78947,0.7894736842105263,0.7894736842105263,0.78947,0.78947,0.57895,"[0.         0.36842105 0.57894737 0.68421053 0.78947368 0.81578947
 0.86842105 0.89473684 1.        ]","[0.         0.05263158 0.07894737 0.13157895 0.21052632 0.28947368
 0.39473684 0.55263158 1.        ]",0.828601108033241
KNN,3,0.67054,0.67105,0.6585365853658537,0.6857142857142857,0.71053,0.63158,0.34318,"[0.         0.39473684 0.39473684 0.63157895 0.71052632 0.76315789
 0.78947368 0.84210526 1.        ]","[0.         0.10526316 0.18421053 0.28947368 0.36842105 0.39473684
 0.52631579 0.55263158 1.        ]",0.71398891966759
KNN,4,0.84167,0.84211,0.8095238095238095,0.8823529411764706,0.89474,0.78947,0.68803,"[0.         0.60526316 0.73684211 0.78947368 0.89473684 0.94736842
 0.97368421 1.         1.        ]","[0.         0.05263158 0.10526316 0.15789474 0.21052632 0.39473684
 0.39473684 0.5        1.        ]",0.9092797783933517
KNN,5,0.78889,0.78947,0.8235294117647058,0.7619047619047619,0.73684,0.84211,0.58218,"[0.         0.36842105 0.52631579 0.68421053 0.73684211 0.73684211
 0.92105263 0.94736842 1.        ]","[0.         0.07894737 0.10526316 0.15789474 0.15789474 0.18421053
 0.42105263 0.47368421 1.        ]",0.8355263157894737
KNN,6,0.70871,0.71053,0.6818181818181818,0.75,0.78947,0.63158,0.4264,"[0.         0.5        0.60526316 0.73684211 0.78947368 0.81578947
 0.92105263 0.97368421 1.        ]","[0.         0.13157895 0.21052632 0.31578947 0.36842105 0.44736842
 0.52631579 0.68421053 1.        ]",0.7804709141274238
KNN,7,0.64418,0.64474,0.6571428571428571,0.6341463414634146,0.60526,0.68421,0.29038,"[0.         0.15789474 0.47368421 0.52631579 0.60526316 0.65789474
 0.68421053 0.94736842 1.        ]","[0.         0.10526316 0.18421053 0.23684211 0.31578947 0.31578947
 0.36842105 0.81578947 1.        ]",0.6838642659279778
KNN,8,0.55961,0.56579,0.5862068965517241,0.5531914893617021,0.44737,0.68421,0.13543,"[0.         0.28947368 0.36842105 0.39473684 0.44736842 0.47368421
 0.73684211 1.        ]","[0.         0.21052632 0.26315789 0.28947368 0.31578947 0.34210526
 0.55263158 1.        ]",0.5969529085872576
KNN,9,0.78933,0.78947,0.8055555555555556,0.775,0.76316,0.81579,0.57975,"[0.         0.10526316 0.57894737 0.60526316 0.76315789 0.78947368
 0.89473684 0.92105263 1.        ]","[0.         0.02631579 0.15789474 0.15789474 0.18421053 0.23684211
 0.28947368 0.76315789 1.        ]",0.8071329639889196
KNN,10,0.6969,0.69737,0.6829268292682927,0.7142857142857143,0.73684,0.65789,0.39597,"[0.         0.57894737 0.63157895 0.71052632 0.73684211 0.81578947
 0.81578947 0.89473684 1.        ]","[0.         0.10526316 0.21052632 0.26315789 0.34210526 0.34210526
 0.42105263 0.57894737 1.        ]",0.7849722991689752
KNN,11,0.6969,0.69737,0.7142857142857143,0.6829268292682927,0.65789,0.73684,0.39597,"[0.         0.44736842 0.60526316 0.60526316 0.65789474 0.73684211
 0.73684211 0.81578947 1.        ]","[0.         0.05263158 0.13157895 0.21052632 0.26315789 0.28947368
 0.36842105 0.5        1.        ]",0.7669667590027702
KNN,12,0.74996,0.75,0.7567567567567568,0.7435897435897436,0.73684,0.76316,0.50017,"[0.         0.42105263 0.60526316 0.65789474 0.73684211 0.73684211
 0.78947368 0.86842105 1.        ]","[0.         0.07894737 0.18421053 0.23684211 0.23684211 0.28947368
 0.5        0.68421053 1.        ]",0.7510387811634349
KNN,13,0.65694,0.65789,0.6764705882352942,0.6428571428571429,0.60526,0.71053,0.31755,"[0.         0.26315789 0.44736842 0.5        0.60526316 0.65789474
 0.73684211 0.84210526 1.        ]","[0.         0.02631579 0.15789474 0.28947368 0.28947368 0.31578947
 0.39473684 0.57894737 1.        ]",0.7174515235457064
KNN,14,0.77628,0.77632,0.7692307692307693,0.7837837837837838,0.78947,0.76316,0.55282,"[0.         0.44736842 0.52631579 0.65789474 0.78947368 0.81578947
 0.86842105 0.92105263 1.        ]","[0.         0.10526316 0.13157895 0.21052632 0.23684211 0.31578947
 0.63157895 0.65789474 1.        ]",0.7835872576177284
KNN,15,0.7744,0.77632,0.8387096774193549,0.7333333333333333,0.68421,0.86842,0.56225,"[0.         0.39473684 0.52631579 0.60526316 0.68421053 0.73684211
 0.84210526 0.92105263 1.        ]","[0.         0.07894737 0.07894737 0.07894737 0.13157895 0.21052632
 0.28947368 0.39473684 1.        ]",0.8421052631578948
KNN,16,0.71777,0.72368,0.673469387755102,0.8148148148148148,0.86842,0.57895,0.46738,"[0.         0.21052632 0.63157895 0.63157895 0.68421053 0.84210526
 0.86842105 0.92105263 1.        ]","[0.         0.05263158 0.10526316 0.26315789 0.28947368 0.42105263
 0.42105263 0.73684211 1.        ]",0.7804709141274238
KNN,17,0.68399,0.68421,0.6944444444444444,0.675,0.65789,0.71053,0.36893,"[0.         0.44736842 0.60526316 0.63157895 0.65789474 0.68421053
 0.73684211 0.84210526 1.        ]","[0.         0.05263158 0.21052632 0.23684211 0.28947368 0.5
 0.52631579 0.65789474 1.        ]",0.7240304709141274
