model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
KNN,0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,[0.   0.   0.5  0.75 1.  ],[0.   0.25 0.5  0.5  1.  ],0.5
KNN,1,0.25,0.25,0.25,0.25,0.25,0.25,-0.5,[0.   0.25 0.25 1.  ],[0.   0.25 1.   1.  ],0.21875
KNN,2,0.5,0.5,0.5,0.5,0.5,0.5,0.0,[0.   0.25 0.5  1.  ],[0.   0.25 0.5  1.  ],0.5
KNN,3,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.75 0.75 1.  ],[0.   0.   0.75 1.  ],0.78125
KNN,4,0.33333,0.5,0.5,,1.0,0.0,0.0,[0.  0.5 0.5 1. ],[0.  0.5 1.  1. ],0.375
KNN,5,0.56364,0.625,0.5714285714285714,1.0,1.0,0.25,0.37796,[0.   0.75 1.   1.  ],[0.   0.25 0.5  1.  ],0.8125
KNN,6,0.73333,0.75,0.6666666666666666,1.0,1.0,0.5,0.57735,[0.   0.   0.75 1.   1.  ],[0.   0.25 0.25 0.5  1.  ],0.71875
KNN,7,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[0.   0.75 1.  ],[0.  0.5 1. ],0.625
KNN,8,0.46667,0.5,0.5,0.5,0.75,0.25,0.0,[0.   0.5  0.75 1.   1.  ],[0.   0.5  0.75 0.75 1.  ],0.53125
KNN,9,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.5 0.5 1. ],[0.   0.   0.25 1.  ],0.6875
KNN,10,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.75 0.75 1.   1.   1.  ],[0.   0.   0.25 0.25 0.75 1.  ],0.9375
KNN,11,0.5,0.5,0.5,0.5,0.5,0.5,0.0,[0.  0.5 0.5 0.5 1. ],[0.   0.25 0.5  1.   1.  ],0.4375
KNN,12,0.61905,0.625,0.6666666666666666,0.6,0.5,0.75,0.2582,[0.   0.25 0.25 0.5  0.75 1.  ],[0.   0.   0.25 0.25 0.5  1.  ],0.65625
KNN,13,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.25 0.5  0.75 1.  ],[0.   0.   0.   0.25 1.  ],0.8125
KNN,14,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 0.75 1.  ],[0.   0.25 0.75 1.  ],0.5
KNN,15,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.25 0.5  0.75 1.  ],[0.   0.   0.   0.25 1.  ],0.8125
KNN,16,0.36508,0.375,0.3333333333333333,0.4,0.25,0.5,-0.2582,[0.   0.   0.25 1.  ],[0.  0.5 0.5 1. ],0.3125
KNN,17,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.5  0.75 1.  ],[0.   0.25 0.25 1.  ],0.71875
KNN,18,0.46667,0.5,0.5,0.5,0.75,0.25,0.0,[0.   0.5  0.75 0.75 1.  ],[0.   0.   0.25 0.75 1.  ],0.75
KNN,19,0.33333,0.5,0.5,,1.0,0.0,0.0,[0. 0. 1. 1.],[0.   0.25 0.75 1.  ],0.5
KNN,20,0.36508,0.375,0.3333333333333333,0.4,0.25,0.5,-0.2582,[0.   0.   0.25 0.75 1.  ],[0.  0.5 0.5 1.  1. ],0.25
KNN,21,0.11111,0.125,0.2,0.0,0.25,0.0,-0.7746,[0.   0.25 0.5  1.  ],[0. 1. 1. 1.],0.125
KNN,22,0.11111,0.125,0.0,0.2,0.0,0.25,-0.7746,[0.   0.   0.   0.25 1.  ],[0.   0.5  0.75 1.   1.  ],0.03125
KNN,23,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.   0.25 0.25 1.  ],[0.  0.  0.5 1. ],0.4375
KNN,24,0.25,0.25,0.25,0.25,0.25,0.25,-0.5,[0.   0.   0.25 0.5  1.  ],[0.   0.25 0.75 0.75 1.  ],0.25
KNN,25,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.25 0.75 1.   1.  ],[0.  0.  0.  0.5 1. ],0.9375
KNN,26,0.36508,0.375,0.3333333333333333,0.4,0.25,0.5,-0.2582,[0.   0.25 0.25 0.75 1.  ],[0.   0.25 0.5  1.   1.  ],0.34375
KNN,27,0.75,0.75,0.75,0.75,0.75,0.75,0.5,[0.   0.5  0.75 0.75 1.  ],[0.   0.25 0.25 1.   1.  ],0.625
KNN,28,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 0.75 1.  ],[0.   0.25 1.   1.  ],0.40625
KNN,29,0.36508,0.375,0.3333333333333333,0.4,0.25,0.5,-0.2582,[0.   0.25 0.25 0.75 1.  ],[0.  0.  0.5 1.  1. ],0.375
KNN,30,0.73333,0.75,0.6666666666666666,1.0,1.0,0.5,0.57735,[0.  0.5 0.5 1.  1. ],[0.  0.  0.5 0.5 1. ],0.75
KNN,31,0.36508,0.375,0.3333333333333333,0.4,0.25,0.5,-0.2582,[0.   0.   0.25 0.75 1.  ],[0.   0.5  0.5  0.75 1.  ],0.34375
KNN,32,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[0.   0.25 0.75 0.75 1.  ],[0.  0.  0.5 1.  1. ],0.625
KNN,33,0.36508,0.375,0.4,0.3333333333333333,0.5,0.25,-0.2582,[0.  0.5 0.5 1. ],[0.   0.   0.75 1.  ],0.5625
KNN,34,0.87302,0.875,1.0,0.8,0.75,1.0,0.7746,[0.   0.25 0.75 0.75 1.   1.  ],[0.   0.   0.   0.25 0.75 1.  ],0.875
