model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
KNN,0,0.25,0.33333,0.0,0.4,0.0,0.66667,-0.44721,[0.         0.         0.33333333 0.66666667 1.        ],[0.         0.33333333 0.66666667 0.66666667 1.        ],0.33333333333333337
KNN,1,0.25,0.33333,0.0,0.4,0.0,0.66667,-0.44721,[0. 0. 1.],[0.         0.33333333 1.        ],0.33333333333333337
KNN,2,0.33333,0.33333,0.3333333333333333,0.3333333333333333,0.33333,0.33333,-0.33333,[0.         0.33333333 0.33333333 1.        ],[0.         0.33333333 0.66666667 1.        ],0.3888888888888889
KNN,3,0.48571,0.5,0.5,0.5,0.66667,0.33333,0.0,[0.         0.66666667 1.        ],[0.         0.66666667 1.        ],0.5
KNN,4,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.66666667 0.66666667 1.         1.        ],[0.         0.         0.33333333 0.66666667 1.        ],0.8333333333333333
KNN,5,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.33333333 1.         1.        ],[0.         0.33333333 0.33333333 1.        ],0.7222222222222223
KNN,6,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 1.         1.         1.        ],[0.         0.         0.         0.66666667 1.        ],1.0
KNN,7,0.625,0.66667,0.6,1.0,1.0,0.33333,0.44721,[0. 1. 1.],[0.         0.33333333 1.        ],0.8333333333333334
KNN,8,0.625,0.66667,1.0,0.6,0.33333,1.0,0.44721,[0.         0.33333333 1.         1.         1.        ],[0.         0.         0.         0.33333333 1.        ],1.0
KNN,9,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.66666667 0.66666667 1.        ],[0.         0.33333333 0.66666667 1.        ],0.6111111111111112
KNN,10,0.25,0.33333,0.4,0.0,0.66667,0.0,-0.44721,[0.         0.33333333 0.33333333 1.        ],[0.         0.33333333 1.         1.        ],0.2777777777777778
KNN,11,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.33333333 0.33333333 1.        ],[0.         0.33333333 1.         1.        ],0.2777777777777778
KNN,12,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.33333333 1.         1.        ],[0.         0.33333333 0.33333333 1.        ],0.7222222222222223
KNN,13,0.14286,0.16667,0.25,0.0,0.33333,0.0,-0.70711,[0.         0.33333333 0.33333333 1.        ],[0. 0. 1. 1.],0.3333333333333333
KNN,14,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.         0.66666667 1.        ],0.16666666666666669
KNN,15,0.82857,0.83333,0.75,1.0,1.0,0.66667,0.70711,[0.         0.66666667 1.         1.        ],[0.         0.         0.33333333 1.        ],0.9444444444444444
KNN,16,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.66666667 1.         1.        ],[0.         0.33333333 0.33333333 1.        ],0.7777777777777779
KNN,17,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,[0.         0.66666667 0.66666667 1.        ],[0.         0.         0.33333333 1.        ],0.7777777777777778
KNN,18,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.33333333 0.33333333 1.         1.        ],[0.         0.33333333 0.66666667 0.66666667 1.        ],0.5
KNN,19,0.33333,0.33333,0.3333333333333333,0.3333333333333333,0.33333,0.33333,-0.33333,[0.         0.         0.33333333 0.33333333 1.        ],[0.         0.33333333 0.66666667 1.         1.        ],0.16666666666666669
KNN,20,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.66666667 1.        ],[0.         0.66666667 1.        ],0.5
KNN,21,0.82857,0.83333,0.75,1.0,1.0,0.66667,0.70711,[0.         0.33333333 1.         1.        ],[0.         0.         0.33333333 1.        ],0.888888888888889
KNN,22,0.33333,0.5,0.5,,1.0,0.0,0.0,[0.         0.66666667 1.        ],[0.         0.66666667 1.        ],0.5
KNN,23,0.33333,0.33333,0.3333333333333333,0.3333333333333333,0.33333,0.33333,-0.33333,[0.         0.33333333 0.33333333 0.66666667 1.        ],[0.         0.         0.66666667 1.         1.        ],0.3888888888888889
KNN,24,0.625,0.66667,0.6,1.0,1.0,0.33333,0.44721,[0.         0.33333333 0.66666667 1.         1.        ],[0.         0.         0.         0.66666667 1.        ],0.8888888888888888
KNN,25,0.48571,0.5,0.5,0.5,0.33333,0.66667,0.0,[0.         0.         0.33333333 1.        ],[0.         0.33333333 0.33333333 1.        ],0.4444444444444445
KNN,26,0.33333,0.33333,0.3333333333333333,0.3333333333333333,0.33333,0.33333,-0.33333,[0.         0.33333333 0.33333333 1.        ],[0.         0.33333333 0.66666667 1.        ],0.3888888888888889
