model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
LocalOutlierFactor,1,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.    0.375 0.875 1.    1.   ],[0.    0.125 0.5   0.625 0.75  1.   ],0.515625
IsolationForest,1,0.41818,0.5,0.5,0.5,0.125,0.875,0.0,[0.    0.    0.125 0.125 0.5   0.5   0.75  0.75  0.875 0.875 1.   ],[0.    0.125 0.125 0.25  0.25  0.5   0.5   0.875 0.875 1.    1.   ],0.53125
RSEllipticEnvelope,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.    0.375 0.375 0.5   0.5   0.75  0.75  0.875 0.875 1.   ],[0.    0.125 0.125 0.25  0.25  0.625 0.625 0.875 0.875 1.    1.   ],0.53125
RandomForest,2,0.61905,0.625,0.6666666666666666,0.6,0.5,0.75,0.2582,[0.    0.25  0.375 0.375 0.625 0.625 0.625 1.    1.   ],[0.    0.125 0.125 0.25  0.25  0.5   0.625 0.75  1.   ],0.6484375
DecisionTree,2,0.61905,0.625,0.6666666666666666,0.6,0.5,0.75,0.2582,[0.  0.5 0.5 1. ],[0.   0.25 0.75 1.  ],0.5
KNN,2,0.49206,0.5,0.5,0.5,0.375,0.625,0.0,[0.    0.25  0.375 0.375 0.75  1.   ],[0.    0.25  0.25  0.375 0.625 1.   ],0.546875
LocalOutlierFactor,2,0.37662,0.4375,0.3333333333333333,0.46153846153846156,0.125,0.75,-0.16013,[0.    0.125 0.125 0.125 0.875 0.875 1.    1.   ],[0.    0.    0.125 0.375 0.625 0.75  0.75  1.   ],0.53125
IsolationForest,2,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.    0.5   0.5   0.625 0.625 0.75  0.75  0.875 0.875 1.    1.   ],[0.    0.125 0.125 0.25  0.25  0.375 0.375 0.625 0.625 0.875 0.875 1.   ],0.671875
RSEllipticEnvelope,3,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.    0.25  0.25  0.5   0.5   0.625 0.625 1.   ],[0.    0.125 0.125 0.25  0.25  0.375 0.375 1.    1.   ],0.484375
RandomForest,3,0.68627,0.6875,0.7142857142857143,0.6666666666666666,0.625,0.75,0.37796,[0.    0.    0.375 0.5   0.625 0.75  0.875 0.875 1.    1.   ],[0.    0.125 0.125 0.125 0.25  0.5   0.5   0.875 0.875 1.   ],0.6953125
DecisionTree,3,0.67611,0.6875,0.6363636363636364,0.8,0.875,0.5,0.40452,[0.    0.875 1.   ],[0.  0.5 1. ],0.6875
KNN,3,0.28745,0.3125,0.36363636363636365,0.2,0.5,0.125,-0.40452,[0.  0.5 1. ],[0.    0.875 1.   ],0.3125
LocalOutlierFactor,3,0.30435,0.4375,0.0,0.4666666666666667,0.0,0.875,-0.2582,[0.    0.125 0.125 0.125 0.5   0.75  0.875 1.    1.   ],[0.    0.    0.125 0.375 0.625 0.75  0.75  0.875 1.   ],0.4453125
IsolationForest,3,0.41818,0.5,0.5,0.5,0.125,0.875,0.0,[0.    0.    0.    0.375 0.375 0.625 0.625 0.75  0.75  0.875 0.875 1.   ],[0.    0.125 0.25  0.25  0.375 0.375 0.5   0.5   0.75  0.75  1.    1.   ],0.53125
RSEllipticEnvelope,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.125 0.25  0.25  0.375 0.375 0.625 0.625 0.875 0.875 1.   ],[0.    0.    0.    0.125 0.125 0.5   0.5   0.75  0.75  1.    1.   ],0.546875
RandomForest,4,0.56078,0.5625,0.5555555555555556,0.5714285714285714,0.625,0.5,0.12599,"[0.    0.    0.25  0.375 0.375 0.5   0.5   0.625 0.625 0.75  0.75  1.
 1.   ]","[0.    0.125 0.25  0.25  0.375 0.375 0.5   0.5   0.75  0.75  0.875 0.875
 1.   ]",0.5
DecisionTree,4,0.68627,0.6875,0.7142857142857143,0.6666666666666666,0.625,0.75,0.37796,[0.    0.625 1.   ],[0.   0.25 1.  ],0.6875
KNN,4,0.43529,0.4375,0.4444444444444444,0.42857142857142855,0.5,0.375,-0.12599,[0.    0.125 0.125 0.375 0.375 0.875 0.875 1.   ],[0.    0.    0.375 0.375 0.625 0.625 1.    1.   ],0.46875
LocalOutlierFactor,4,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.    0.75  0.75  0.875 0.875 1.   ],[0.    0.125 0.625 0.75  0.875 1.    1.   ],0.4921875
IsolationForest,4,0.45894,0.5625,1.0,0.5333333333333333,0.125,1.0,0.2582,[0.    0.125 0.125 0.375 0.375 0.5   0.5   0.625 0.625 1.   ],[0.    0.    0.125 0.125 0.25  0.25  0.375 0.375 1.    1.   ],0.515625
RSEllipticEnvelope,5,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.125 0.625 0.625 0.75  0.75  1.    1.   ],[0.    0.    0.    0.75  0.75  0.875 0.875 1.   ],0.6875
RandomForest,5,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[0.   0.75 1.  ],[0.  0.5 1. ],0.625
DecisionTree,5,0.49206,0.5,0.5,0.5,0.625,0.375,0.0,[0.    0.625 1.   ],[0.    0.625 1.   ],0.5
KNN,5,0.54656,0.5625,0.5454545454545454,0.6,0.75,0.375,0.13484,[0.   0.   0.   0.75 0.75 1.  ],[0.    0.125 0.625 0.625 0.875 1.   ],0.296875
LocalOutlierFactor,5,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.25  0.75  0.75  0.875 1.   ],[0.    0.25  0.5   0.625 0.875 1.   ],0.5703125
IsolationForest,5,0.45894,0.5625,1.0,0.5333333333333333,0.125,1.0,0.2582,[0.    0.125 0.125 0.25  0.25  0.5   0.5   0.75  0.75  0.875 0.875 1.   ],[0.    0.    0.125 0.125 0.25  0.25  0.5   0.5   0.75  0.75  1.    1.   ],0.578125
RSEllipticEnvelope,6,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.    0.    0.125 0.125 0.375 0.375 0.75  0.75  0.875 0.875 1.   ],[0.    0.125 0.375 0.375 0.5   0.5   0.625 0.625 0.75  0.75  1.    1.   ],0.375
RandomForest,6,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[0.    0.    0.375 0.375 0.5   0.5   0.75  0.75  0.75  1.   ],[0.    0.125 0.125 0.375 0.375 0.5   0.5   0.75  1.    1.   ],0.53125
DecisionTree,6,0.33333,0.375,0.25,0.4166666666666667,0.125,0.625,-0.28868,[0.    0.125 1.   ],[0.    0.375 1.   ],0.375
KNN,6,0.27273,0.375,0.0,0.42857142857142855,0.0,0.75,-0.37796,[0.    0.    0.625 1.   ],[0.   0.25 1.   1.  ],0.234375
LocalOutlierFactor,6,0.51515,0.5625,0.6666666666666666,0.5384615384615384,0.25,0.875,0.16013,[0.    0.125 0.625 0.625 0.75  0.75  0.875 0.875 1.   ],[0.    0.    0.5   0.625 0.625 0.875 0.875 1.    1.   ],0.5625
IsolationForest,6,0.45894,0.5625,1.0,0.5333333333333333,0.125,1.0,0.2582,[0.    0.    0.    0.375 0.375 0.5   0.5   0.75  0.75  0.875 0.875 1.   ],[0.    0.125 0.25  0.25  0.375 0.375 0.5   0.5   0.625 0.625 1.    1.   ],0.53125
RSEllipticEnvelope,7,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.125 0.75  0.75  0.875 0.875 1.    1.   ],[0.    0.    0.    0.625 0.625 0.75  0.75  1.   ],0.828125
RandomForest,7,0.68627,0.6875,0.7142857142857143,0.6666666666666666,0.625,0.75,0.37796,[0.    0.125 0.125 0.5   0.5   0.625 0.625 0.75  0.75  1.   ],[0.    0.    0.125 0.125 0.25  0.25  0.375 0.375 0.875 1.   ],0.640625
DecisionTree,7,0.54656,0.5625,0.6,0.5454545454545454,0.375,0.75,0.13484,[0.    0.375 1.   ],[0.   0.25 1.  ],0.5625
KNN,7,0.6,0.625,0.75,0.5833333333333334,0.375,0.875,0.28868,[0.    0.125 0.25  0.375 0.375 0.625 1.    1.   ],[0.    0.    0.125 0.125 0.25  0.25  0.875 1.   ],0.703125
LocalOutlierFactor,7,0.27273,0.375,0.0,0.42857142857142855,0.0,0.75,-0.37796,[0.    0.125 0.375 0.5   0.75  0.75  1.    1.   ],[0.    0.    0.375 0.5   0.625 0.75  0.75  1.   ],0.5703125
IsolationForest,7,0.37662,0.4375,0.3333333333333333,0.46153846153846156,0.125,0.75,-0.16013,[0.    0.125 0.5   0.5   0.625 0.625 0.875 0.875 1.    1.   ],[0.    0.    0.    0.375 0.375 0.625 0.625 0.75  0.75  1.   ],0.703125
RSEllipticEnvelope,8,0.30435,0.4375,0.0,0.4666666666666667,0.0,0.875,-0.2582,[0.    0.125 0.125 0.625 0.625 0.875 0.875 1.    1.   ],[0.    0.    0.125 0.125 0.25  0.25  0.625 0.625 1.   ],0.796875
RandomForest,8,0.61905,0.625,0.6666666666666666,0.6,0.5,0.75,0.2582,[0.    0.    0.375 0.375 0.625 0.75  0.875 1.    1.    1.    1.   ],[0.    0.125 0.125 0.25  0.25  0.375 0.375 0.5   0.625 0.875 1.   ],0.75
DecisionTree,8,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[0.   0.75 1.  ],[0.  0.5 1. ],0.625
KNN,8,0.61905,0.625,0.6666666666666666,0.6,0.5,0.75,0.2582,[0.    0.25  0.25  0.5   0.5   0.625 0.625 0.75  1.   ],[0.    0.125 0.25  0.25  0.625 0.625 0.75  0.75  1.   ],0.53125
LocalOutlierFactor,8,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.    0.625 0.875 0.875 1.    1.   ],[0.    0.125 0.375 0.625 0.75  0.75  1.   ],0.625
IsolationForest,8,0.28745,0.3125,0.2,0.36363636363636365,0.125,0.5,-0.40452,[0.    0.    0.625 0.625 0.75  0.75  0.875 0.875 1.    1.   ],[0.    0.125 0.125 0.25  0.25  0.375 0.375 0.75  0.75  1.   ],0.75
RSEllipticEnvelope,9,0.30435,0.4375,0.0,0.4666666666666667,0.0,0.875,-0.2582,[0.    0.125 0.125 0.25  0.25  0.375 0.375 0.875 0.875 1.    1.   ],[0.    0.    0.25  0.25  0.625 0.625 0.75  0.75  0.875 0.875 1.   ],0.40625
RandomForest,9,0.5,0.5,0.5,0.5,0.5,0.5,0.0,[0.    0.125 0.5   0.5   0.5   0.625 0.625 0.75  1.   ],[0.    0.    0.    0.25  0.625 0.625 1.    1.    1.   ],0.546875
DecisionTree,9,0.625,0.625,0.625,0.625,0.625,0.625,0.25,[0.    0.625 1.   ],[0.    0.375 1.   ],0.625
KNN,9,0.625,0.625,0.625,0.625,0.625,0.625,0.25,[0.    0.    0.625 0.625 0.875 1.    1.   ],[0.    0.125 0.375 0.5   0.625 0.875 1.   ],0.609375
LocalOutlierFactor,9,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.    0.375 0.75  0.75  1.    1.   ],[0.    0.    0.625 0.875 0.875 1.   ],0.6640625
IsolationForest,9,0.37662,0.4375,0.3333333333333333,0.46153846153846156,0.125,0.75,-0.16013,[0.    0.    0.125 0.125 0.375 0.375 0.5   0.5   0.875 0.875 1.    1.   ],[0.    0.125 0.125 0.375 0.375 0.625 0.625 0.75  0.75  0.875 0.875 1.   ],0.421875
RSEllipticEnvelope,10,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.    0.125 0.125 0.25  0.25  0.375 0.375 0.75  0.75  0.875 0.875 1.
 1.   ]","[0.    0.    0.25  0.25  0.375 0.375 0.5   0.5   0.625 0.625 0.875 0.875
 1.   ]",0.546875
RandomForest,10,0.49206,0.5,0.5,0.5,0.625,0.375,0.0,[0.    0.125 0.375 0.375 0.625 0.625 1.    1.   ],[0.    0.125 0.25  0.5   0.5   0.875 0.875 1.   ],0.4921875
DecisionTree,10,0.49206,0.5,0.5,0.5,0.625,0.375,0.0,[0.    0.    0.625 1.   ],[0.    0.125 0.625 1.   ],0.4609375
KNN,10,0.36508,0.375,0.4,0.3333333333333333,0.5,0.25,-0.2582,[0.    0.125 0.375 0.5   0.625 1.   ],[0.    0.125 0.375 0.75  0.75  1.   ],0.4375
LocalOutlierFactor,10,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.125 0.375 0.625 0.75  0.875 1.   ],[0.    0.125 0.125 0.25  0.875 1.    1.   ],0.6015625
IsolationForest,10,0.41818,0.5,0.5,0.5,0.125,0.875,0.0,[0.    0.125 0.125 0.25  0.25  0.5   0.5   0.625 0.625 0.875 0.875 1.   ],[0.    0.    0.125 0.125 0.5   0.5   0.625 0.625 0.75  0.75  1.    1.   ],0.46875
RSEllipticEnvelope,11,0.30435,0.4375,0.0,0.4666666666666667,0.0,0.875,-0.2582,"[0.    0.125 0.25  0.25  0.5   0.5   0.625 0.625 0.75  0.75  0.875 0.875
 1.    1.   ]","[0.    0.    0.    0.25  0.25  0.375 0.375 0.625 0.625 0.75  0.75  0.875
 0.875 1.   ]",0.609375
RandomForest,11,0.81176,0.8125,0.8571428571428571,0.7777777777777778,0.75,0.875,0.62994,[0.    0.125 0.25  0.25  0.75  0.75  0.75  0.75  1.   ],[0.    0.    0.    0.125 0.125 0.375 0.875 1.    1.   ],0.6875
DecisionTree,11,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[0.   0.75 1.  ],[0.  0.5 1. ],0.625
KNN,11,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[0.    0.25  0.625 0.75  1.    1.   ],[0.   0.   0.25 0.5  0.75 1.  ],0.75
LocalOutlierFactor,11,0.2381,0.3125,0.0,0.38461538461538464,0.0,0.625,-0.48038,[0.    0.    0.375 1.    1.    1.   ],[0.    0.125 0.125 0.5   0.625 1.   ],0.7578125
IsolationForest,11,0.51515,0.5625,0.6666666666666666,0.5384615384615384,0.25,0.875,0.16013,[0.    0.125 0.375 0.375 0.5   0.5   0.625 0.625 0.75  0.75  1.    1.   ],[0.    0.    0.    0.125 0.125 0.375 0.375 0.625 0.625 0.875 0.875 1.   ],0.640625
RSEllipticEnvelope,12,0.45894,0.5625,1.0,0.5333333333333333,0.125,1.0,0.2582,[0.    0.    0.125 0.125 0.5   0.5   0.625 0.625 0.875 0.875 1.   ],[0.    0.125 0.125 0.25  0.25  0.5   0.5   0.875 0.875 1.    1.   ],0.484375
RandomForest,12,0.56078,0.5625,0.5714285714285714,0.5555555555555556,0.5,0.625,0.12599,[0.    0.    0.5   0.5   0.75  0.75  0.875 0.875 1.   ],[0.    0.125 0.125 0.625 0.625 0.875 0.875 1.    1.   ],0.546875
DecisionTree,12,0.61905,0.625,0.6666666666666666,0.6,0.5,0.75,0.2582,[0.  0.5 1. ],[0.   0.25 1.  ],0.625
KNN,12,0.67611,0.6875,0.8,0.6363636363636364,0.5,0.875,0.40452,[0.    0.375 0.5   0.5   0.625 0.625 0.75  1.   ],[0.    0.125 0.125 0.25  0.5   0.875 1.    1.   ],0.546875
LocalOutlierFactor,12,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.    0.125 0.25  0.625 0.75  0.75  1.   ],[0.    0.    0.5   0.875 0.875 1.    1.   ],0.3515625
IsolationForest,12,0.65368,0.6875,1.0,0.6153846153846154,0.375,1.0,0.48038,[0.    0.125 0.125 0.5   0.5   0.625 0.625 1.   ],[0.    0.    0.25  0.25  0.875 0.875 1.    1.   ],0.421875
RSEllipticEnvelope,13,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.    0.    0.125 0.125 0.375 0.375 0.75  0.75  0.875 0.875 1.   ],[0.    0.125 0.375 0.375 0.5   0.5   0.625 0.625 0.875 0.875 1.    1.   ],0.359375
RandomForest,13,0.37662,0.4375,0.46153846153846156,0.3333333333333333,0.75,0.125,-0.16013,[0.    0.125 0.125 0.25  0.25  0.375 0.375 0.75  0.75  1.   ],[0.    0.    0.125 0.25  0.375 0.5   0.875 0.875 1.    1.   ],0.34375
DecisionTree,13,0.54656,0.5625,0.5454545454545454,0.6,0.75,0.375,0.13484,[0.   0.75 1.  ],[0.    0.625 1.   ],0.5625
KNN,13,0.68627,0.6875,0.6666666666666666,0.7142857142857143,0.75,0.625,0.37796,[0.    0.125 0.75  0.875 1.   ],[0.    0.125 0.375 1.    1.   ],0.625
LocalOutlierFactor,13,0.41818,0.5,0.5,0.5,0.125,0.875,0.0,[0.    0.    0.5   0.875 1.    1.   ],[0.    0.125 0.75  0.875 0.875 1.   ],0.3671875
IsolationForest,13,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.    0.125 0.125 0.625 0.625 0.75  0.75  0.875 0.875 1.   ],[0.    0.125 0.125 0.375 0.375 0.5   0.5   0.625 0.625 1.    1.   ],0.53125
RSEllipticEnvelope,14,0.30435,0.4375,0.0,0.4666666666666667,0.0,0.875,-0.2582,[0.    0.125 0.25  0.25  0.5   0.5   0.75  0.75  1.    1.   ],[0.    0.    0.    0.625 0.625 0.75  0.75  0.875 0.875 1.   ],0.4375
RandomForest,14,0.68627,0.6875,0.7142857142857143,0.6666666666666666,0.625,0.75,0.37796,[0.    0.125 0.25  0.5   0.5   0.625 0.625 1.    1.   ],[0.    0.    0.125 0.125 0.25  0.25  0.625 0.625 1.   ],0.6953125
DecisionTree,14,0.56078,0.5625,0.5714285714285714,0.5555555555555556,0.5,0.625,0.12599,[0.  0.5 1. ],[0.    0.375 1.   ],0.5625
KNN,14,0.375,0.375,0.375,0.375,0.375,0.375,-0.25,[0.    0.375 1.   ],[0.    0.625 1.   ],0.375
LocalOutlierFactor,14,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.125 0.75  0.75  0.75  0.875 0.875 1.   ],[0.    0.    0.375 0.625 0.75  0.75  0.875 1.   ],0.671875
IsolationForest,14,0.54656,0.5625,0.6,0.5454545454545454,0.375,0.75,0.13484,[0.    0.    0.125 0.125 0.5   0.5   0.625 0.625 1.    1.   ],[0.    0.125 0.125 0.375 0.375 0.5   0.5   0.875 0.875 1.   ],0.453125
RSEllipticEnvelope,15,0.27273,0.375,0.0,0.42857142857142855,0.0,0.75,-0.37796,[0.    0.125 0.5   0.5   0.75  0.75  0.875 0.875 1.    1.   ],[0.    0.    0.    0.125 0.125 0.25  0.25  0.375 0.375 1.   ],0.890625
RandomForest,15,0.74603,0.75,0.7,0.8333333333333334,0.875,0.625,0.5164,[0.    0.125 0.875 0.875 1.    1.   ],[0.    0.    0.    0.625 0.875 1.   ],0.90625
DecisionTree,15,0.80567,0.8125,1.0,0.7272727272727273,0.625,1.0,0.6742,[0.    0.625 1.   ],[0. 0. 1.],0.8125
KNN,15,0.68627,0.6875,0.7142857142857143,0.6666666666666666,0.625,0.75,0.37796,[0.    0.125 0.25  0.25  0.5   0.5   0.875 0.875 1.    1.   ],[0.    0.    0.    0.125 0.125 0.25  0.25  0.375 0.375 1.   ],0.828125
LocalOutlierFactor,15,0.15789,0.1875,0.0,0.2727272727272727,0.0,0.375,-0.6742,[0.    0.125 0.625 0.875 1.    1.   ],[0.    0.    0.25  0.375 0.375 1.   ],0.8125
IsolationForest,15,0.15789,0.1875,0.0,0.2727272727272727,0.0,0.375,-0.6742,[0.    0.125 0.25  0.25  0.375 0.375 1.    1.   ],[0.    0.    0.    0.125 0.125 0.25  0.25  1.   ],0.828125
RSEllipticEnvelope,16,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.125 0.25  0.25  0.375 0.375 0.625 0.625 0.75  0.75  1.   ],[0.    0.    0.    0.25  0.25  0.5   0.5   0.625 0.625 1.    1.   ],0.515625
RandomForest,16,0.417,0.4375,0.4,0.45454545454545453,0.25,0.625,-0.13484,[0.    0.    0.    0.125 0.125 0.625 0.625 0.875 0.875 1.    1.   ],[0.    0.125 0.25  0.25  0.375 0.375 0.5   0.5   0.875 0.875 1.   ],0.546875
DecisionTree,16,0.43529,0.4375,0.42857142857142855,0.4444444444444444,0.375,0.5,-0.12599,[0.    0.375 0.375 0.5   1.   ],[0.    0.5   0.625 0.625 1.   ],0.421875
KNN,16,0.56078,0.5625,0.5555555555555556,0.5714285714285714,0.625,0.5,0.12599,[0.    0.125 0.25  0.625 0.75  1.   ],[0.    0.    0.375 0.5   0.5   1.   ],0.5625
LocalOutlierFactor,16,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.125 0.25  0.25  0.75  0.75  0.875 1.   ],[0.    0.    0.125 0.25  0.625 0.875 1.    1.   ],0.53125
IsolationForest,16,0.56364,0.625,1.0,0.5714285714285714,0.25,1.0,0.37796,[0.    0.    0.    0.375 0.375 0.625 0.625 1.   ],[0.    0.125 0.375 0.375 0.5   0.5   1.    1.   ],0.359375
RSEllipticEnvelope,17,0.41818,0.5,0.5,0.5,0.125,0.875,0.0,[0.    0.125 0.25  0.25  0.625 0.625 0.75  0.75  0.875 0.875 1.    1.   ],[0.    0.    0.    0.25  0.25  0.625 0.625 0.75  0.75  0.875 0.875 1.   ],0.625
RandomForest,17,0.56078,0.5625,0.5555555555555556,0.5714285714285714,0.625,0.5,0.12599,[0.    0.    0.25  0.25  0.5   0.5   0.875 0.875 1.    1.   ],[0.    0.25  0.25  0.375 0.375 0.5   0.5   0.75  0.875 1.   ],0.5546875
DecisionTree,17,0.417,0.4375,0.4,0.45454545454545453,0.25,0.625,-0.13484,[0.   0.25 1.  ],[0.    0.375 1.   ],0.4375
KNN,17,0.68627,0.6875,0.6666666666666666,0.7142857142857143,0.75,0.625,0.37796,[0.    0.25  0.625 0.75  1.    1.   ],[0.    0.    0.125 0.375 0.75  1.   ],0.8046875
LocalOutlierFactor,17,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.5   0.75  0.875 1.    1.    1.   ],[0.    0.25  0.5   0.625 0.625 0.875 1.   ],0.6953125
IsolationForest,17,0.33333,0.375,0.25,0.4166666666666667,0.125,0.625,-0.28868,[0.    0.125 0.375 0.375 0.625 0.625 0.75  0.75  0.875 0.875 1.    1.   ],[0.    0.    0.    0.125 0.125 0.5   0.5   0.625 0.625 0.75  0.75  1.   ],0.734375
RSEllipticEnvelope,18,0.30435,0.4375,0.0,0.4666666666666667,0.0,0.875,-0.2582,[0.    0.125 0.125 0.25  0.25  0.375 0.375 0.5   0.5   1.    1.   ],[0.    0.    0.25  0.25  0.375 0.375 0.5   0.5   0.625 0.625 1.   ],0.546875
RandomForest,18,0.6,0.625,0.75,0.5833333333333334,0.375,0.875,0.28868,[0.    0.125 0.25  0.25  0.375 0.375 0.75  0.875 1.    1.   ],[0.    0.    0.    0.125 0.125 0.375 0.375 0.5   0.875 1.   ],0.703125
DecisionTree,18,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.   0.25 1.  ],[0.   0.25 1.  ],0.5
KNN,18,0.54656,0.5625,0.5454545454545454,0.6,0.75,0.375,0.13484,[0.    0.125 0.125 0.75  0.75  0.875 1.   ],[0.    0.125 0.375 0.375 0.875 0.875 1.   ],0.53125
LocalOutlierFactor,18,0.27273,0.375,0.0,0.42857142857142855,0.0,0.75,-0.37796,[0.   0.   0.   0.5  0.5  0.75 0.75 1.   1.  ],[0.    0.25  0.5   0.5   0.625 0.625 0.75  0.75  1.   ],0.40625
IsolationForest,18,0.46667,0.5,0.5,0.5,0.25,0.75,0.0,[0.    0.125 0.125 0.25  0.25  0.375 0.375 0.5   0.5   1.    1.   ],[0.    0.    0.125 0.125 0.25  0.25  0.5   0.5   0.75  0.75  1.   ],0.515625
RSEllipticEnvelope,19,0.41818,0.5,0.5,0.5,0.125,0.875,0.0,[0.    0.125 0.25  0.25  0.75  0.75  0.875 0.875 1.   ],[0.    0.    0.    0.125 0.125 0.75  0.75  1.    1.   ],0.71875
RandomForest,19,0.68627,0.6875,0.6666666666666666,0.7142857142857143,0.75,0.625,0.37796,[0.    0.125 0.5   0.5   0.75  0.75  0.875 1.    1.    1.   ],[0.    0.    0.    0.125 0.125 0.375 0.625 0.625 0.75  1.   ],0.828125
DecisionTree,19,0.49206,0.5,0.5,0.5,0.375,0.625,0.0,[0.    0.375 0.5   1.   ],[0.    0.375 0.375 1.   ],0.5390625
KNN,19,0.51515,0.5625,0.6666666666666666,0.5384615384615384,0.25,0.875,0.16013,[0.   0.25 0.5  1.  ],[0.    0.125 0.875 1.   ],0.390625
LocalOutlierFactor,19,0.30435,0.4375,0.0,0.4666666666666667,0.0,0.875,-0.2582,[0.    0.125 0.375 0.875 1.    1.    1.   ],[0.    0.    0.    0.5   0.625 0.875 1.   ],0.8046875
IsolationForest,19,0.2381,0.25,0.16666666666666666,0.3,0.125,0.375,-0.5164,[0.    0.125 0.5   0.5   0.75  0.75  0.875 0.875 1.   ],[0.    0.    0.    0.125 0.125 0.25  0.25  1.    1.   ],0.8125
RSEllipticEnvelope,20,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.    0.    0.25  0.25  0.5   0.5   0.625 0.625 1.    1.   ],[0.    0.125 0.125 0.25  0.25  0.5   0.5   0.875 0.875 1.   ],0.515625
RandomForest,20,0.36508,0.375,0.3333333333333333,0.4,0.25,0.5,-0.2582,[0.    0.125 0.125 0.25  0.25  0.375 0.5   0.5   0.625 1.   ],[0.    0.125 0.375 0.375 0.625 0.625 0.75  0.875 1.    1.   ],0.2890625
DecisionTree,20,0.417,0.4375,0.4,0.45454545454545453,0.25,0.625,-0.13484,[0.    0.125 0.25  0.625 1.   ],[0.    0.25  0.375 0.625 1.   ],0.453125
