model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
Stacking,6,0.66667,0.66667,0.6666666666666666,0.6666666666666666,0.66667,0.66667,0.33333,"[0.         0.11111111 0.33333333 0.55555556 0.66666667 0.66666667
 0.77777778 0.88888889 1.        ]","[0.         0.22222222 0.33333333 0.33333333 0.33333333 0.44444444
 0.44444444 0.77777778 1.        ]",0.5987654320987654
RandomForest,6,0.55556,0.55556,0.5555555555555556,0.5555555555555556,0.55556,0.55556,0.11111,"[0.         0.11111111 0.22222222 0.22222222 0.33333333 0.33333333
 0.44444444 0.44444444 0.55555556 0.55555556 0.66666667 0.66666667
 0.77777778 0.77777778 0.88888889 0.88888889 1.        ]","[0.         0.         0.         0.22222222 0.22222222 0.33333333
 0.33333333 0.44444444 0.44444444 0.55555556 0.55555556 0.66666667
 0.66666667 0.88888889 0.88888889 1.         1.        ]",0.5432098765432098
DecisionTree,6,0.387,0.38889,0.375,0.4,0.33333,0.44444,-0.22361,"[0.         0.11111111 0.11111111 0.22222222 0.44444444 0.66666667
 0.77777778 0.88888889 1.        ]","[0.         0.33333333 0.44444444 0.55555556 0.55555556 0.55555556
 0.66666667 0.66666667 1.        ]",0.4444444444444444
KNN,6,0.49845,0.5,0.5,0.5,0.55556,0.44444,0.0,"[0.         0.11111111 0.55555556 0.55555556 0.66666667 0.88888889
 0.88888889 1.        ]","[0.         0.11111111 0.33333333 0.55555556 0.66666667 0.66666667
 0.88888889 1.        ]",0.5740740740740741
LocalOutlierFactor,6,0.53247,0.55556,0.6,0.5384615384615384,0.33333,0.77778,0.12403,"[0.         0.11111111 0.22222222 0.22222222 0.55555556 0.55555556
 0.66666667 0.66666667 0.77777778 0.77777778 1.         1.        ]","[0.         0.         0.         0.22222222 0.22222222 0.44444444
 0.44444444 0.77777778 0.77777778 0.88888889 0.88888889 1.        ]",0.5925925925925926
IsolationForest,6,0.5,0.55556,0.6666666666666666,0.5333333333333333,0.22222,0.88889,0.14907,"[0.         0.         0.         0.11111111 0.11111111 0.33333333
 0.33333333 0.55555556 0.55555556 1.         1.        ]","[0.         0.11111111 0.22222222 0.22222222 0.66666667 0.66666667
 0.77777778 0.77777778 0.88888889 0.88888889 1.        ]",0.2592592592592593
Xgboost,6,0.387,0.38889,0.375,0.4,0.33333,0.44444,-0.22361,"[0.         0.11111111 0.11111111 0.22222222 0.22222222 0.33333333
 0.33333333 0.66666667 0.66666667 0.88888889 0.88888889 1.
 1.        ]","[0.         0.         0.11111111 0.11111111 0.44444444 0.44444444
 0.55555556 0.55555556 0.66666667 0.66666667 0.77777778 0.77777778
 1.        ]",0.5185185185185185
Stacking,7,0.55556,0.55556,0.5555555555555556,0.5555555555555556,0.55556,0.55556,0.11111,"[0.         0.11111111 0.44444444 0.55555556 0.55555556 0.66666667
 0.66666667 1.         1.        ]","[0.         0.         0.11111111 0.22222222 0.44444444 0.44444444
 0.66666667 0.66666667 1.        ]",0.691358024691358
RandomForest,7,0.4375,0.44444,0.42857142857142855,0.45454545454545453,0.33333,0.55556,-0.11396,"[0.         0.11111111 0.11111111 0.33333333 0.33333333 0.44444444
 0.55555556 0.55555556 0.77777778 0.77777778 1.         1.        ]","[0.         0.         0.22222222 0.22222222 0.44444444 0.55555556
 0.55555556 0.66666667 0.66666667 0.88888889 0.88888889 1.        ]",0.4876543209876543
DecisionTree,7,0.60991,0.61111,0.6,0.625,0.66667,0.55556,0.22361,[0.         0.66666667 1.        ],[0.         0.44444444 1.        ],0.6111111111111112
