model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
KNN,0,0.60991,0.61111,0.6,0.625,0.66667,0.55556,0.22361,"[0.         0.44444444 0.59259259 0.62962963 0.66666667 0.77777778
 0.77777778 0.88888889 1.        ]","[0.         0.25925926 0.40740741 0.40740741 0.44444444 0.48148148
 0.66666667 0.74074074 1.        ]",0.6358024691358024
KNN,1,0.62912,0.62963,0.64,0.6206896551724138,0.59259,0.66667,0.25997,"[0.         0.22222222 0.44444444 0.55555556 0.59259259 0.66666667
 0.77777778 1.        ]","[0.         0.18518519 0.22222222 0.22222222 0.33333333 0.48148148
 0.51851852 1.        ]",0.644718792866941
KNN,2,0.625,0.62963,0.6060606060606061,0.6666666666666666,0.74074,0.51852,0.26591,"[0.         0.44444444 0.59259259 0.7037037  0.74074074 0.77777778
 0.88888889 0.88888889 1.        ]","[0.         0.18518519 0.25925926 0.37037037 0.48148148 0.48148148
 0.62962963 0.81481481 1.        ]",0.6947873799725651
KNN,3,0.77747,0.77778,0.7586206896551724,0.8,0.81481,0.74074,0.55709,"[0.         0.03703704 0.2962963  0.37037037 0.81481481 0.81481481
 0.88888889 1.        ]","[0.         0.03703704 0.07407407 0.14814815 0.25925926 0.2962963
 0.92592593 1.        ]",0.7338820301783265
KNN,4,0.66483,0.66667,0.6956521739130435,0.6451612903225806,0.59259,0.74074,0.33705,"[0.         0.11111111 0.48148148 0.51851852 0.59259259 0.66666667
 0.74074074 0.81481481 1.        ]","[0.         0.03703704 0.18518519 0.18518519 0.25925926 0.48148148
 0.66666667 0.88888889 1.        ]",0.6310013717421125
KNN,5,0.64706,0.64815,0.6666666666666666,0.6333333333333333,0.59259,0.7037,0.29814,"[0.         0.2962963  0.44444444 0.48148148 0.59259259 0.62962963
 0.77777778 0.92592593 1.        ]","[0.         0.14814815 0.14814815 0.14814815 0.2962963  0.40740741
 0.51851852 0.77777778 1.        ]",0.6824417009602196
KNN,6,0.66483,0.66667,0.6451612903225806,0.6956521739130435,0.74074,0.59259,0.33705,"[0.         0.44444444 0.44444444 0.59259259 0.74074074 0.77777778
 0.92592593 1.        ]","[0.         0.25925926 0.2962963  0.2962963  0.40740741 0.40740741
 0.51851852 1.        ]",0.7064471879286695
KNN,7,0.74074,0.74074,0.7407407407407407,0.7407407407407407,0.74074,0.74074,0.48148,"[0.         0.25925926 0.66666667 0.66666667 0.74074074 0.77777778
 0.85185185 1.        ]","[0.         0.03703704 0.14814815 0.22222222 0.25925926 0.2962963
 0.48148148 1.        ]",0.7908093278463649
KNN,8,0.75718,0.75926,0.8181818181818182,0.71875,0.66667,0.85185,0.52764,"[0.         0.40740741 0.44444444 0.62962963 0.66666667 0.7037037
 0.77777778 0.85185185 1.        ]","[0.         0.         0.03703704 0.11111111 0.14814815 0.22222222
 0.2962963  0.48148148 1.        ]",0.8161865569272977
KNN,9,0.7375,0.74074,0.696969696969697,0.8095238095238095,0.85185,0.62963,0.49383,"[0.         0.48148148 0.74074074 0.85185185 0.85185185 0.96296296
 1.        ]","[0.         0.25925926 0.2962963  0.37037037 0.40740741 0.66666667
 1.        ]",0.7379972565157751
KNN,10,0.72136,0.72222,0.75,0.7,0.66667,0.77778,0.44721,"[0.         0.40740741 0.48148148 0.62962963 0.66666667 0.77777778
 0.85185185 0.88888889 1.        ]","[0.         0.03703704 0.07407407 0.11111111 0.22222222 0.33333333
 0.59259259 0.74074074 1.        ]",0.7818930041152263
KNN,11,0.61098,0.61111,0.6071428571428571,0.6153846153846154,0.62963,0.59259,0.22237,"[0.         0.14814815 0.22222222 0.22222222 0.48148148 0.62962963
 0.77777778 0.81481481 1.        ]","[0.         0.         0.07407407 0.11111111 0.11111111 0.40740741
 0.44444444 0.51851852 1.        ]",0.7085048010973937
KNN,12,0.81456,0.81481,0.7931034482758621,0.84,0.85185,0.77778,0.63136,"[0.         0.59259259 0.62962963 0.85185185 0.85185185 0.85185185
 0.85185185 0.92592593 1.        ]","[0.         0.11111111 0.14814815 0.22222222 0.44444444 0.48148148
 0.7037037  0.77777778 1.        ]",0.8004115226337448
KNN,13,0.77747,0.77778,0.8,0.7586206896551724,0.74074,0.81481,0.55709,"[0.         0.48148148 0.62962963 0.74074074 0.77777778 0.77777778
 0.92592593 1.        ]","[0.         0.07407407 0.11111111 0.18518519 0.22222222 0.25925926
 0.51851852 1.        ]",0.8305898491083676
KNN,14,0.74074,0.74074,0.7407407407407407,0.7407407407407407,0.74074,0.74074,0.48148,"[0.         0.40740741 0.59259259 0.7037037  0.74074074 0.74074074
 0.77777778 0.96296296 1.        ]","[0.         0.03703704 0.11111111 0.22222222 0.25925926 0.37037037
 0.44444444 0.59259259 1.        ]",0.8106995884773662
KNN,15,0.72213,0.72222,0.7142857142857143,0.7307692307692307,0.74074,0.7037,0.44475,"[0.         0.55555556 0.59259259 0.62962963 0.7037037  0.74074074
 0.88888889 1.        ]","[0.         0.22222222 0.22222222 0.25925926 0.2962963  0.2962963
 0.51851852 1.        ]",0.7448559670781894
KNN,16,0.7033,0.7037,0.6896551724137931,0.72,0.74074,0.66667,0.40853,"[0.         0.62962963 0.66666667 0.74074074 0.85185185 0.85185185
 0.92592593 1.        ]","[0.         0.18518519 0.22222222 0.33333333 0.33333333 0.44444444
 0.59259259 1.        ]",0.7791495198902607
KNN,17,0.60446,0.61111,0.65,0.5882352941176471,0.48148,0.74074,0.23009,"[0.         0.37037037 0.44444444 0.48148148 0.55555556 0.62962963
 0.66666667 1.        ]","[0.         0.11111111 0.14814815 0.25925926 0.25925926 0.48148148
 0.51851852 1.        ]",0.6440329218106995
KNN,18,0.62759,0.62963,0.6521739130434783,0.6129032258064516,0.55556,0.7037,0.26215,"[0.         0.14814815 0.44444444 0.51851852 0.55555556 0.55555556
 0.62962963 0.77777778 1.        ]","[0.         0.11111111 0.25925926 0.25925926 0.2962963  0.40740741
 0.40740741 0.77777778 1.        ]",0.5919067215363512
KNN,19,0.66621,0.66667,0.68,0.6551724137931034,0.62963,0.7037,0.33425,"[0.         0.25925926 0.33333333 0.44444444 0.62962963 0.62962963
 0.74074074 0.77777778 1.        ]","[0.         0.14814815 0.14814815 0.14814815 0.2962963  0.33333333
 0.51851852 0.55555556 1.        ]",0.6721536351165981
KNN,20,0.68421,0.68519,0.7083333333333334,0.6666666666666666,0.62963,0.74074,0.37268,"[0.         0.37037037 0.51851852 0.62962963 0.7037037  0.85185185
 1.        ]","[0.         0.22222222 0.22222222 0.25925926 0.33333333 0.55555556
 1.        ]",0.696159122085048
KNN,21,0.66483,0.66667,0.6956521739130435,0.6451612903225806,0.59259,0.74074,0.33705,"[0.         0.37037037 0.44444444 0.44444444 0.59259259 0.62962963
 0.74074074 0.85185185 1.        ]","[0.         0.07407407 0.11111111 0.18518519 0.25925926 0.44444444
 0.44444444 0.55555556 1.        ]",0.7133058984910836
