model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
KNN,0,0.70783,0.70833,0.6923076923076923,0.7272727272727273,0.75,0.66667,0.41812,"[0.         0.27777778 0.27777778 0.58333333 0.75       0.77777778
 0.88888889 0.94444444 1.        ]","[0.         0.08333333 0.16666667 0.30555556 0.33333333 0.44444444
 0.52777778 0.69444444 1.        ]",0.7172067901234569
KNN,1,0.62435,0.625,0.6153846153846154,0.6363636363636364,0.66667,0.58333,0.25087,"[0.         0.52777778 0.61111111 0.66666667 0.66666667 0.69444444
 0.72222222 0.83333333 1.        ]","[0.         0.19444444 0.33333333 0.38888889 0.41666667 0.47222222
 0.5        0.61111111 1.        ]",0.6847993827160493
KNN,2,0.6,0.61111,0.5833333333333334,0.6666666666666666,0.77778,0.44444,0.2357,"[0.         0.41666667 0.55555556 0.75       0.77777778 0.80555556
 0.88888889 0.88888889 1.        ]","[0.         0.16666667 0.22222222 0.38888889 0.55555556 0.61111111
 0.75       0.83333333 1.        ]",0.6909722222222222
KNN,3,0.77778,0.77778,0.7777777777777778,0.7777777777777778,0.77778,0.77778,0.55556,"[0.         0.08333333 0.58333333 0.63888889 0.77777778 0.88888889
 0.88888889 1.         1.        ]","[0.         0.02777778 0.11111111 0.16666667 0.22222222 0.5
 0.55555556 0.97222222 1.        ]",0.8043981481481481
KNN,4,0.68843,0.69444,0.7692307692307693,0.6521739130434783,0.55556,0.83333,0.40482,"[0.         0.30555556 0.47222222 0.52777778 0.55555556 0.58333333
 0.66666667 0.83333333 1.        ]","[0.         0.05555556 0.08333333 0.13888889 0.16666667 0.16666667
 0.27777778 0.44444444 1.        ]",0.7658179012345679
KNN,5,0.6,0.61111,0.6666666666666666,0.5833333333333334,0.44444,0.77778,0.2357,"[0.         0.25       0.44444444 0.47222222 0.66666667 0.80555556
 1.        ]","[0.         0.11111111 0.22222222 0.22222222 0.55555556 0.63888889
 1.        ]",0.6296296296296297
KNN,6,0.71875,0.72222,0.7857142857142857,0.6818181818181818,0.61111,0.83333,0.45584,"[0.         0.22222222 0.55555556 0.61111111 0.69444444 0.80555556
 0.83333333 1.        ]","[0.         0.13888889 0.13888889 0.16666667 0.27777778 0.47222222
 0.55555556 1.        ]",0.7256944444444445
KNN,7,0.72201,0.72222,0.7352941176470589,0.7105263157894737,0.69444,0.75,0.44513,"[0.         0.44444444 0.58333333 0.61111111 0.69444444 0.75
 0.86111111 1.        ]","[0.         0.11111111 0.16666667 0.16666667 0.25       0.25
 0.38888889 1.        ]",0.7881944444444444
KNN,8,0.73192,0.73611,0.8148148148148148,0.6888888888888889,0.61111,0.86111,0.48771,"[0.         0.36111111 0.38888889 0.5        0.61111111 0.72222222
 0.83333333 0.83333333 1.        ]","[0.         0.02777778 0.05555556 0.08333333 0.13888889 0.16666667
 0.41666667 0.5        1.        ]",0.7993827160493827
KNN,9,0.74923,0.75,0.725,0.78125,0.80556,0.69444,0.50312,"[0.         0.33333333 0.63888889 0.72222222 0.80555556 0.83333333
 0.83333333 0.91666667 1.        ]","[0.         0.02777778 0.19444444 0.27777778 0.30555556 0.33333333
 0.36111111 0.94444444 1.        ]",0.7731481481481481
KNN,10,0.73606,0.73611,0.7428571428571429,0.7297297297297297,0.72222,0.75,0.4724,"[0.         0.08333333 0.58333333 0.58333333 0.72222222 0.80555556
 0.83333333 0.91666667 1.        ]","[0.         0.05555556 0.19444444 0.22222222 0.25       0.36111111
 0.38888889 0.83333333 1.        ]",0.7391975308641976
KNN,11,0.7913,0.79167,0.8181818181818182,0.7692307692307693,0.75,0.83333,0.58537,"[0.         0.5        0.52777778 0.69444444 0.75       0.80555556
 0.86111111 0.86111111 1.        ]","[0.         0.11111111 0.16666667 0.16666667 0.16666667 0.30555556
 0.61111111 0.69444444 1.        ]",0.7750771604938271
KNN,12,0.76384,0.76389,0.7567567567567568,0.7714285714285715,0.77778,0.75,0.52798,"[0.         0.5        0.55555556 0.75       0.77777778 0.83333333
 0.88888889 0.94444444 1.        ]","[0.         0.05555556 0.05555556 0.11111111 0.25       0.27777778
 0.58333333 0.63888889 1.        ]",0.84375
KNN,13,0.70783,0.70833,0.7272727272727273,0.6923076923076923,0.66667,0.75,0.41812,"[0.         0.         0.05555556 0.22222222 0.66666667 0.69444444
 0.94444444 0.97222222 1.        ]","[0.         0.05555556 0.13888889 0.19444444 0.25       0.58333333
 0.80555556 0.94444444 1.        ]",0.6315586419753086
