model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
KNN,0,0.62204,0.62222,0.627906976744186,0.6170212765957447,0.6,0.64444,0.24469,"[0.         0.37777778 0.44444444 0.6        0.6        0.73333333
 0.82222222 0.86666667 1.        ]","[0.         0.22222222 0.22222222 0.31111111 0.35555556 0.46666667
 0.57777778 0.68888889 1.        ]",0.6597530864197532
KNN,1,0.64427,0.64444,0.6382978723404256,0.6511627906976745,0.66667,0.62222,0.28917,"[0.         0.37777778 0.44444444 0.6        0.66666667 0.66666667
 0.8        0.88888889 1.        ]","[0.         0.17777778 0.24444444 0.33333333 0.37777778 0.4
 0.6        0.71111111 1.        ]",0.6637037037037037
KNN,2,0.67452,0.67778,0.7222222222222222,0.6481481481481481,0.57778,0.77778,0.36289,"[0.         0.35555556 0.48888889 0.57777778 0.64444444 0.71111111
 0.82222222 0.84444444 1.        ]","[0.         0.11111111 0.17777778 0.22222222 0.28888889 0.46666667
 0.6        0.6        1.        ]",0.7039506172839507
KNN,3,0.55534,0.55556,0.5581395348837209,0.5531914893617021,0.53333,0.57778,0.11122,"[0.         0.4        0.51111111 0.51111111 0.53333333 0.66666667
 0.86666667 1.        ]","[0.         0.06666667 0.13333333 0.15555556 0.42222222 0.55555556
 0.66666667 1.        ]",0.6706172839506173
KNN,4,0.57442,0.57778,0.5945945945945946,0.5660377358490566,0.48889,0.66667,0.15807,"[0.         0.13333333 0.4        0.42222222 0.48888889 0.55555556
 0.8        1.        ]","[0.         0.08888889 0.2        0.28888889 0.33333333 0.35555556
 0.73333333 1.        ]",0.6000000000000001
KNN,5,0.64427,0.64444,0.6382978723404256,0.6511627906976745,0.66667,0.62222,0.28917,"[0.         0.37777778 0.51111111 0.57777778 0.66666667 0.8
 0.91111111 1.        ]","[0.         0.15555556 0.24444444 0.31111111 0.37777778 0.51111111
 0.73333333 1.        ]",0.6893827160493827
KNN,6,0.65551,0.65556,0.6590909090909091,0.6521739130434783,0.64444,0.66667,0.31119,"[0.         0.42222222 0.55555556 0.62222222 0.64444444 0.71111111
 0.93333333 1.        ]","[0.         0.15555556 0.22222222 0.33333333 0.33333333 0.37777778
 0.62222222 1.        ]",0.7271604938271605
KNN,7,0.68827,0.68889,0.673469387755102,0.7073170731707317,0.73333,0.64444,0.37928,"[0.         0.51111111 0.6        0.68888889 0.73333333 0.8
 0.82222222 0.88888889 1.        ]","[0.         0.13333333 0.15555556 0.22222222 0.35555556 0.4
 0.44444444 0.62222222 1.        ]",0.7632098765432099
KNN,8,0.73121,0.73333,0.7837837837837838,0.6981132075471698,0.64444,0.82222,0.47422,"[0.         0.33333333 0.55555556 0.64444444 0.64444444 0.66666667
 0.77777778 1.        ]","[0.         0.06666667 0.08888889 0.17777778 0.22222222 0.28888889
 0.48888889 1.        ]",0.745432098765432
KNN,9,0.69967,0.7,0.6875,0.7142857142857143,0.73333,0.66667,0.40089,"[0.         0.55555556 0.6        0.62222222 0.73333333 0.75555556
 0.77777778 0.93333333 1.        ]","[0.         0.24444444 0.26666667 0.31111111 0.33333333 0.33333333
 0.35555556 0.57777778 1.        ]",0.7382716049382716
KNN,10,0.68874,0.68889,0.6808510638297872,0.6976744186046512,0.71111,0.66667,0.37815,"[0.         0.44444444 0.55555556 0.71111111 0.77777778 0.91111111
 1.        ]","[0.         0.08888889 0.24444444 0.33333333 0.37777778 0.64444444
 1.        ]",0.7518518518518519
KNN,11,0.6584,0.66667,0.7419354838709677,0.6271186440677966,0.51111,0.82222,0.35074,"[0.         0.2        0.48888889 0.51111111 0.64444444 0.75555556
 0.97777778 1.        ]","[0.         0.08888889 0.15555556 0.17777778 0.17777778 0.22222222
 0.6        1.        ]",0.7970370370370371
KNN,12,0.69697,0.7,0.6666666666666666,0.75,0.8,0.6,0.40825,"[0.         0.44444444 0.73333333 0.77777778 0.8        0.91111111
 0.93333333 0.93333333 1.        ]","[0.         0.13333333 0.24444444 0.24444444 0.4        0.44444444
 0.48888889 0.64444444 1.        ]",0.7856790123456789
KNN,13,0.65449,0.65556,0.675,0.64,0.6,0.71111,0.31305,"[0.         0.33333333 0.48888889 0.57777778 0.6        0.66666667
 0.86666667 1.        ]","[0.         0.13333333 0.13333333 0.22222222 0.28888889 0.35555556
 0.68888889 1.        ]",0.697037037037037
KNN,14,0.69907,0.7,0.725,0.68,0.64444,0.75556,0.40249,"[0.         0.35555556 0.55555556 0.62222222 0.64444444 0.68888889
 0.73333333 0.86666667 1.        ]","[0.         0.11111111 0.17777778 0.2        0.24444444 0.35555556
 0.53333333 0.66666667 1.        ]",0.7096296296296296
KNN,15,0.72219,0.72222,0.717391304347826,0.7272727272727273,0.73333,0.71111,0.44455,"[0.         0.11111111 0.53333333 0.57777778 0.73333333 0.8
 0.82222222 0.84444444 1.        ]","[0.         0.02222222 0.11111111 0.22222222 0.28888889 0.28888889
 0.28888889 0.77777778 1.        ]",0.7476543209876543
KNN,16,0.65346,0.65556,0.6346153846153846,0.6842105263157895,0.73333,0.57778,0.31494,"[0.         0.33333333 0.64444444 0.71111111 0.73333333 0.75555556
 0.77777778 0.95555556 1.        ]","[0.         0.13333333 0.2        0.31111111 0.42222222 0.42222222
 0.48888889 0.68888889 1.        ]",0.7390123456790123
KNN,17,0.65551,0.65556,0.6590909090909091,0.6521739130434783,0.64444,0.66667,0.31119,"[0.         0.2        0.37777778 0.57777778 0.64444444 0.66666667
 0.66666667 0.91111111 1.        ]","[0.         0.13333333 0.28888889 0.31111111 0.33333333 0.42222222
 0.44444444 0.86666667 1.        ]",0.6160493827160494
KNN,18,0.66601,0.66667,0.6530612244897959,0.6829268292682927,0.71111,0.62222,0.33466,"[0.         0.35555556 0.62222222 0.66666667 0.71111111 0.73333333
 0.77777778 0.86666667 1.        ]","[0.         0.13333333 0.2        0.33333333 0.37777778 0.4
 0.48888889 0.64444444 1.        ]",0.7158024691358025
KNN,19,0.67452,0.67778,0.6481481481481481,0.7222222222222222,0.77778,0.57778,0.36289,"[0.         0.33333333 0.55555556 0.64444444 0.77777778 0.84444444
 0.84444444 0.91111111 1.        ]","[0.         0.17777778 0.22222222 0.28888889 0.42222222 0.6
 0.64444444 0.73333333 1.        ]",0.6987654320987654
KNN,20,0.6665,0.66667,0.6744186046511628,0.6595744680851063,0.64444,0.68889,0.33366,"[0.         0.48888889 0.57777778 0.62222222 0.64444444 0.71111111
 0.91111111 0.97777778 1.        ]","[0.         0.15555556 0.22222222 0.28888889 0.31111111 0.48888889
 0.62222222 0.82222222 1.        ]",0.7209876543209877
KNN,21,0.64427,0.64444,0.6511627906976745,0.6382978723404256,0.62222,0.66667,0.28917,"[0.         0.37777778 0.53333333 0.62222222 0.62222222 0.75555556
 0.82222222 0.93333333 1.        ]","[0.         0.11111111 0.24444444 0.28888889 0.33333333 0.35555556
 0.42222222 0.75555556 1.        ]",0.7318518518518518
KNN,22,0.64286,0.64444,0.6274509803921569,0.6666666666666666,0.71111,0.57778,0.29149,"[0.         0.44444444 0.62222222 0.71111111 0.75555556 0.82222222
 0.82222222 0.93333333 1.        ]","[0.         0.22222222 0.28888889 0.42222222 0.44444444 0.55555556
 0.66666667 0.73333333 1.        ]",0.6854320987654321
KNN,23,0.6311,0.63333,0.6578947368421053,0.6153846153846154,0.55556,0.71111,0.26995,"[0.         0.35555556 0.48888889 0.55555556 0.62222222 0.68888889
 0.77777778 0.82222222 1.        ]","[0.         0.13333333 0.17777778 0.28888889 0.28888889 0.33333333
 0.42222222 0.57777778 1.        ]",0.7039506172839507
KNN,24,0.70982,0.71111,0.7435897435897436,0.6862745098039216,0.64444,0.77778,0.42603,"[0.         0.08888889 0.28888889 0.35555556 0.64444444 0.8
 0.82222222 0.97777778 1.        ]","[0.         0.02222222 0.06666667 0.11111111 0.22222222 0.64444444
 0.73333333 0.95555556 1.        ]",0.7002469135802469
KNN,25,0.64427,0.64444,0.6382978723404256,0.6511627906976745,0.66667,0.62222,0.28917,"[0.         0.4        0.44444444 0.57777778 0.66666667 0.73333333
 0.82222222 0.91111111 1.        ]","[0.         0.11111111 0.22222222 0.28888889 0.37777778 0.48888889
 0.6        0.66666667 1.        ]",0.6990123456790123
KNN,26,0.71942,0.72222,0.7777777777777778,0.6851851851851852,0.62222,0.82222,0.45361,"[0.         0.31111111 0.48888889 0.51111111 0.62222222 0.68888889
 0.82222222 0.88888889 1.        ]","[0.         0.08888889 0.13333333 0.15555556 0.17777778 0.33333333
 0.48888889 0.53333333 1.        ]",0.7535802469135802
KNN,27,0.59821,0.6,0.5882352941176471,0.6153846153846154,0.66667,0.53333,0.2018,"[0.         0.15555556 0.4        0.57777778 0.66666667 0.8
 0.86666667 0.97777778 1.        ]","[0.         0.11111111 0.26666667 0.42222222 0.46666667 0.57777778
 0.64444444 0.91111111 1.        ]",0.6264197530864197
KNN,28,0.60282,0.61111,0.5862068965517241,0.65625,0.75556,0.46667,0.23212,"[0.         0.51111111 0.64444444 0.73333333 0.75555556 0.77777778
 0.84444444 0.93333333 1.        ]","[0.         0.37777778 0.46666667 0.48888889 0.53333333 0.55555556
 0.66666667 0.73333333 1.        ]",0.6204938271604938
KNN,29,0.73281,0.73333,0.7560975609756098,0.7142857142857143,0.68889,0.77778,0.46852,"[0.         0.22222222 0.31111111 0.46666667 0.68888889 0.68888889
 0.77777778 0.88888889 1.        ]","[0.         0.06666667 0.11111111 0.13333333 0.22222222 0.26666667
 0.33333333 0.48888889 1.        ]",0.771111111111111
KNN,30,0.69996,0.7,0.6956521739130435,0.7045454545454546,0.71111,0.68889,0.4001,"[0.         0.53333333 0.62222222 0.68888889 0.71111111 0.75555556
 0.86666667 1.        ]","[0.         0.17777778 0.22222222 0.24444444 0.31111111 0.4
 0.64444444 1.        ]",0.7296296296296296
KNN,31,0.68641,0.68889,0.660377358490566,0.7297297297297297,0.77778,0.6,0.38389,"[0.         0.02222222 0.57777778 0.68888889 0.77777778 0.77777778
 0.8        0.84444444 1.        ]","[0.         0.04444444 0.2        0.24444444 0.4        0.42222222
 0.51111111 0.71111111 1.        ]",0.7076543209876544
KNN,32,0.69967,0.7,0.6875,0.7142857142857143,0.73333,0.66667,0.40089,"[0.         0.13333333 0.6        0.6        0.73333333 0.8
 0.84444444 0.91111111 1.        ]","[0.         0.08888889 0.2        0.24444444 0.33333333 0.46666667
 0.53333333 0.91111111 1.        ]",0.7061728395061728
KNN,33,0.6322,0.63333,0.65,0.62,0.57778,0.68889,0.26833,"[0.         0.08888889 0.46666667 0.51111111 0.57777778 0.73333333
 0.73333333 0.86666667 1.        ]","[0.         0.08888889 0.17777778 0.17777778 0.31111111 0.33333333
 0.44444444 0.91111111 1.        ]",0.6535802469135802
KNN,34,0.68874,0.68889,0.6976744186046512,0.6808510638297872,0.66667,0.71111,0.37815,"[0.         0.44444444 0.51111111 0.57777778 0.66666667 0.68888889
 0.8        0.91111111 1.        ]","[0.         0.11111111 0.15555556 0.22222222 0.28888889 0.31111111
 0.62222222 0.64444444 1.        ]",0.7291358024691358
KNN,35,0.56229,0.56667,0.5833333333333334,0.5555555555555556,0.46667,0.66667,0.13608,"[0.         0.26666667 0.37777778 0.46666667 0.57777778 0.6
 0.6        0.75555556 1.        ]","[0.         0.13333333 0.2        0.33333333 0.35555556 0.37777778
 0.4        0.55555556 1.        ]",0.6291358024691358
KNN,36,0.62222,0.62222,0.6222222222222222,0.6222222222222222,0.62222,0.62222,0.24444,"[0.         0.02222222 0.42222222 0.44444444 0.62222222 0.75555556
 0.77777778 0.91111111 1.        ]","[0.         0.11111111 0.31111111 0.31111111 0.37777778 0.48888889
 0.6        0.88888889 1.        ]",0.5930864197530863
KNN,37,0.7332,0.73333,0.723404255319149,0.7441860465116279,0.75556,0.71111,0.46713,"[0.         0.46666667 0.51111111 0.6        0.75555556 0.8
 0.86666667 0.86666667 1.        ]","[0.         0.17777778 0.2        0.24444444 0.28888889 0.31111111
 0.48888889 0.51111111 1.        ]",0.7481481481481482
KNN,38,0.68889,0.68889,0.6888888888888889,0.6888888888888889,0.68889,0.68889,0.37778,"[0.         0.31111111 0.4        0.66666667 0.68888889 0.73333333
 0.86666667 1.        ]","[0.         0.17777778 0.28888889 0.31111111 0.31111111 0.35555556
 0.64444444 1.        ]",0.6735802469135803
KNN,39,0.6875,0.68889,0.717948717948718,0.6666666666666666,0.62222,0.75556,0.38118,"[0.         0.15555556 0.26666667 0.55555556 0.62222222 0.71111111
 0.8        0.91111111 1.        ]","[0.         0.04444444 0.06666667 0.2        0.24444444 0.35555556
 0.57777778 0.71111111 1.        ]",0.7212345679012345
KNN,40,0.61106,0.61111,0.6086956521739131,0.6136363636363636,0.62222,0.6,0.22228,"[0.         0.17777778 0.4        0.44444444 0.62222222 0.62222222
 0.66666667 0.73333333 1.        ]","[0.         0.04444444 0.11111111 0.17777778 0.33333333 0.4
 0.55555556 0.64444444 1.        ]",0.6464197530864197
KNN,41,0.63329,0.63333,0.6304347826086957,0.6363636363636364,0.64444,0.62222,0.26673,"[0.         0.06666667 0.55555556 0.57777778 0.64444444 0.68888889
 0.68888889 0.82222222 1.        ]","[0.         0.04444444 0.26666667 0.26666667 0.37777778 0.42222222
 0.44444444 0.84444444 1.        ]",0.6274074074074074
KNN,42,0.66601,0.66667,0.6829268292682927,0.6530612244897959,0.62222,0.71111,0.33466,"[0.         0.4        0.46666667 0.62222222 0.64444444 0.71111111
 0.73333333 0.86666667 1.        ]","[0.         0.11111111 0.24444444 0.28888889 0.31111111 0.53333333
 0.55555556 0.64444444 1.        ]",0.6879012345679013
KNN,43,0.6875,0.68889,0.717948717948718,0.6666666666666666,0.62222,0.75556,0.38118,"[0.         0.4        0.57777778 0.62222222 0.66666667 0.71111111
 0.91111111 1.        ]","[0.         0.11111111 0.24444444 0.24444444 0.4        0.4
 0.68888889 1.        ]",0.7192592592592593
KNN,44,0.69545,0.7,0.7647058823529411,0.6607142857142857,0.57778,0.82222,0.41251,"[0.         0.06666667 0.51111111 0.53333333 0.57777778 0.64444444
 0.66666667 0.86666667 1.        ]","[0.         0.02222222 0.04444444 0.15555556 0.17777778 0.22222222
 0.22222222 0.73333333 1.        ]",0.745432098765432
KNN,45,0.66601,0.66667,0.6829268292682927,0.6530612244897959,0.62222,0.71111,0.33466,"[0.         0.44444444 0.57777778 0.62222222 0.75555556 0.8
 0.84444444 1.        ]","[0.         0.17777778 0.28888889 0.28888889 0.42222222 0.53333333
 0.53333333 1.        ]",0.7049382716049383
KNN,46,0.72219,0.72222,0.717391304347826,0.7272727272727273,0.73333,0.71111,0.44455,"[0.         0.44444444 0.6        0.68888889 0.73333333 0.75555556
 0.86666667 0.93333333 1.        ]","[0.         0.06666667 0.15555556 0.22222222 0.28888889 0.28888889
 0.57777778 0.66666667 1.        ]",0.7881481481481482
KNN,47,0.67582,0.67778,0.6538461538461539,0.7105263157894737,0.75556,0.6,0.35994,"[0.         0.51111111 0.62222222 0.73333333 0.75555556 0.8
 0.84444444 0.84444444 1.        ]","[0.         0.22222222 0.26666667 0.35555556 0.4        0.44444444
 0.64444444 0.8        1.        ]",0.6901234567901235
KNN,48,0.62185,0.64444,0.782608695652174,0.5970149253731343,0.4,0.88889,0.33116,"[0.         0.26666667 0.35555556 0.37777778 0.4        0.48888889
 0.62222222 0.84444444 1.        ]","[0.         0.08888889 0.08888889 0.08888889 0.11111111 0.2
 0.26666667 0.44444444 1.        ]",0.7397530864197531
KNN,49,0.72053,0.72222,0.7631578947368421,0.6923076923076923,0.64444,0.8,0.44992,"[0.         0.37777778 0.53333333 0.57777778 0.64444444 0.71111111
 0.73333333 0.8        1.        ]","[0.         0.06666667 0.11111111 0.11111111 0.2        0.37777778
 0.42222222 0.6        1.        ]",0.7360493827160495
KNN,50,0.67742,0.67778,0.6904761904761905,0.6666666666666666,0.64444,0.71111,0.35635,"[0.         0.17777778 0.6        0.6        0.64444444 0.73333333
 0.8        0.91111111 1.        ]","[0.         0.11111111 0.24444444 0.26666667 0.28888889 0.4
 0.42222222 0.95555556 1.        ]",0.6812345679012347
KNN,51,0.60991,0.61111,0.625,0.6,0.55556,0.66667,0.22361,"[0.         0.33333333 0.48888889 0.51111111 0.55555556 0.6
 0.66666667 0.8        1.        ]","[0.         0.15555556 0.26666667 0.31111111 0.33333333 0.37777778
 0.42222222 0.68888889 1.        ]",0.6350617283950618
KNN,52,0.58762,0.58889,0.58,0.6,0.64444,0.53333,0.17889,"[0.         0.37777778 0.42222222 0.51111111 0.62222222 0.64444444
 0.77777778 0.86666667 1.        ]","[0.         0.11111111 0.15555556 0.24444444 0.37777778 0.46666667
 0.62222222 0.66666667 1.        ]",0.6703703703703705
KNN,53,0.64,0.64444,0.6857142857142857,0.6181818181818182,0.53333,0.75556,0.2963,"[0.         0.37777778 0.4        0.53333333 0.57777778 0.64444444
 0.77777778 0.88888889 1.        ]","[0.         0.15555556 0.17777778 0.24444444 0.28888889 0.4
 0.51111111 0.62222222 1.        ]",0.6901234567901234
KNN,54,0.64161,0.64444,0.6756756756756757,0.6226415094339622,0.55556,0.73333,0.29357,"[0.         0.37777778 0.51111111 0.51111111 0.55555556 0.57777778
 0.68888889 0.75555556 1.        ]","[0.         0.15555556 0.22222222 0.24444444 0.26666667 0.35555556
 0.44444444 0.66666667 1.        ]",0.6419753086419753
