model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
KNN,0,0.67115,0.67188,0.6896551724137931,0.6571428571428571,0.625,0.71875,0.34527,[0.      0.5625  0.625   0.625   0.71875 0.75    0.8125  1.     ],[0.      0.1875  0.25    0.3125  0.40625 0.5     0.6875  1.     ],0.6904296875
KNN,1,0.62969,0.64062,0.6046511627906976,0.7142857142857143,0.8125,0.46875,0.2995,[0.      0.40625 0.625   0.75    0.8125  0.875   0.90625 0.9375  1.     ],[0.      0.25    0.28125 0.4375  0.53125 0.53125 0.65625 0.6875  1.     ],0.6904296875
KNN,2,0.69953,0.70312,0.76,0.6666666666666666,0.59375,0.8125,0.41633,[0.      0.53125 0.59375 0.65625 0.6875  0.78125 0.78125 0.8125  1.     ],[0.      0.125   0.1875  0.21875 0.34375 0.46875 0.53125 0.5625  1.     ],0.73388671875
KNN,3,0.60698,0.60938,0.5945945945945946,0.6296296296296297,0.6875,0.53125,0.22147,[0.      0.5625  0.65625 0.6875  0.6875  0.84375 0.84375 0.90625 1.     ],[0.      0.21875 0.3125  0.4375  0.46875 0.625   0.6875  0.71875 1.     ],0.69189453125
KNN,4,0.64054,0.64062,0.6363636363636364,0.6451612903225806,0.65625,0.625,0.28139,[0.      0.34375 0.46875 0.65625 0.65625 0.6875  0.71875 0.78125 1.     ],[0.      0.125   0.28125 0.34375 0.375   0.5     0.5625  0.625   1.     ],0.6494140625
KNN,5,0.56961,0.57812,0.5609756097560976,0.6086956521739131,0.71875,0.4375,0.16282,[0.      0.3125  0.34375 0.59375 0.71875 0.75    0.8125  0.8125  1.     ],[0.      0.28125 0.3125  0.375   0.5625  0.5625  0.5625  0.6875  1.     ],0.59130859375
KNN,6,0.64054,0.64062,0.6451612903225806,0.6363636363636364,0.625,0.65625,0.28139,[0.      0.375   0.625   0.625   0.78125 0.84375 1.     ],[0.      0.28125 0.34375 0.40625 0.5     0.65625 1.     ],0.6328125
KNN,7,0.62167,0.625,0.6052631578947368,0.6538461538461539,0.71875,0.53125,0.25451,[0.      0.53125 0.625   0.71875 0.71875 0.75    0.84375 1.     ],[0.      0.125   0.21875 0.40625 0.46875 0.46875 0.53125 1.     ],0.740234375
KNN,8,0.67115,0.67188,0.6896551724137931,0.6571428571428571,0.625,0.71875,0.34527,[0.      0.0625  0.5625  0.625   0.6875  0.71875 0.75    0.90625 1.     ],[0.      0.0625  0.25    0.28125 0.28125 0.40625 0.40625 0.9375  1.     ],0.66650390625
KNN,9,0.62167,0.625,0.6052631578947368,0.6538461538461539,0.71875,0.53125,0.25451,[0.      0.46875 0.6875  0.71875 0.71875 0.78125 0.78125 0.78125 1.     ],[0.      0.25    0.28125 0.40625 0.46875 0.65625 0.8125  0.84375 1.     ],0.6357421875
KNN,10,0.59216,0.59375,0.6071428571428571,0.5833333333333334,0.53125,0.65625,0.18898,[0.      0.0625  0.53125 0.53125 0.5625  0.5625  0.9375  1.     ],[0.      0.0625  0.21875 0.34375 0.375   0.40625 0.96875 1.     ],0.6015625
KNN,11,0.63842,0.64062,0.6216216216216216,0.6666666666666666,0.71875,0.5625,0.28475,[0.      0.21875 0.59375 0.625   0.71875 0.90625 0.90625 0.96875 1.     ],[0.      0.125   0.21875 0.40625 0.4375  0.5625  0.59375 0.90625 1.     ],0.7021484375
KNN,12,0.67968,0.6875,0.6428571428571429,0.7727272727272727,0.84375,0.53125,0.39477,[0.      0.28125 0.65625 0.71875 0.84375 0.84375 0.96875 1.     ],[0.      0.      0.1875  0.28125 0.46875 0.53125 0.90625 1.     ],0.78369140625
KNN,13,0.57802,0.57812,0.5757575757575758,0.5806451612903226,0.59375,0.5625,0.15633,[0.      0.28125 0.34375 0.4375  0.59375 0.6875  0.75    0.8125  1.     ],[0.      0.25    0.28125 0.3125  0.4375  0.5     0.6875  0.71875 1.     ],0.57568359375
KNN,14,0.63337,0.64062,0.6097560975609756,0.6956521739130435,0.78125,0.5,0.29308,[0.      0.6875  0.78125 0.78125 0.78125 0.8125  1.     ],[0.      0.34375 0.375   0.46875 0.53125 0.6875  1.     ],0.6708984375
KNN,15,0.62463,0.625,0.6333333333333333,0.6176470588235294,0.59375,0.65625,0.25049,[0.      0.46875 0.59375 0.78125 1.     ],[0.      0.21875 0.34375 0.46875 1.     ],0.6767578125
KNN,16,0.50976,0.51562,0.5128205128205128,0.52,0.625,0.40625,0.03203,[0.      0.4375  0.4375  0.53125 0.625   0.6875  0.6875  0.75    1.     ],[0.      0.375   0.40625 0.4375  0.59375 0.59375 0.75    0.78125 1.     ],0.5224609375
KNN,17,0.65591,0.65625,0.6470588235294118,0.6666666666666666,0.6875,0.625,0.31311,[0.     0.375  0.5625 0.6875 0.6875 0.75   1.    ],[0.      0.15625 0.25    0.34375 0.40625 0.5     1.     ],0.6796875
KNN,18,0.6679,0.67188,0.72,0.6410256410256411,0.5625,0.78125,0.35228,[0.      0.28125 0.375   0.40625 0.5625  0.71875 0.84375 0.875   1.     ],[0.      0.15625 0.15625 0.1875  0.21875 0.375   0.375   0.4375  1.     ],0.73046875
KNN,19,0.62167,0.625,0.6052631578947368,0.6538461538461539,0.71875,0.53125,0.25451,[0.      0.46875 0.53125 0.59375 0.71875 0.71875 0.78125 0.8125  1.     ],[0.      0.125   0.15625 0.25    0.46875 0.5625  0.59375 0.65625 1.     ],0.693359375
KNN,20,0.64372,0.65625,0.6136363636363636,0.75,0.84375,0.46875,0.3371,[0.      0.6875  0.71875 0.71875 0.84375 0.84375 0.875   1.     ],[0.      0.21875 0.375   0.40625 0.53125 0.5625  0.6875  1.     ],0.73193359375
KNN,21,0.51417,0.53125,0.5227272727272727,0.55,0.71875,0.34375,0.06742,[0.      0.0625  0.09375 0.59375 0.71875 1.      1.     ],[0.      0.09375 0.25    0.53125 0.65625 0.96875 1.     ],0.49365234375
KNN,22,0.70305,0.70312,0.7096774193548387,0.696969696969697,0.6875,0.71875,0.40645,[0.      0.375   0.5     0.65625 0.6875  0.78125 0.8125  0.84375 1.     ],[0.      0.0625  0.125   0.28125 0.28125 0.375   0.4375  0.5625  1.     ],0.7548828125
KNN,23,0.6549,0.65625,0.6785714285714286,0.6388888888888888,0.59375,0.71875,0.31497,[0.      0.0625  0.59375 0.96875 0.96875 1.     ],[0.      0.15625 0.28125 0.90625 0.96875 1.     ],0.62548828125
KNN,24,0.71429,0.71875,0.675,0.7916666666666666,0.84375,0.59375,0.45185,[0.      0.625   0.65625 0.84375 0.84375 0.90625 0.96875 1.     ],[0.      0.15625 0.21875 0.40625 0.4375  0.53125 0.59375 1.     ],0.79638671875
KNN,25,0.5873,0.59375,0.625,0.575,0.46875,0.71875,0.19365,[0.      0.3125  0.4375  0.46875 0.46875 0.5625  0.65625 0.6875  1.     ],[0.      0.1875  0.21875 0.25    0.28125 0.3125  0.46875 0.53125 1.     ],0.61865234375
KNN,26,0.62167,0.625,0.6052631578947368,0.6538461538461539,0.71875,0.53125,0.25451,[0.      0.5     0.59375 0.71875 0.78125 0.8125  0.90625 1.     ],[0.      0.25    0.3125  0.46875 0.46875 0.5     0.59375 1.     ],0.69189453125
KNN,27,0.70305,0.70312,0.7096774193548387,0.696969696969697,0.6875,0.71875,0.40645,[0.      0.375   0.5     0.625   0.6875  0.71875 0.71875 0.75    1.     ],[0.      0.125   0.125   0.25    0.28125 0.3125  0.40625 0.4375  1.     ],0.71875
KNN,28,0.5873,0.59375,0.575,0.625,0.71875,0.46875,0.19365,[0.      0.09375 0.59375 0.71875 0.8125  1.      1.     ],[0.      0.0625  0.28125 0.53125 0.53125 0.9375  1.     ],0.6728515625
KNN,29,0.57553,0.57812,0.5675675675675675,0.5925925925925926,0.65625,0.5,0.15819,[0.      0.40625 0.53125 0.65625 0.65625 0.6875  0.8125  0.84375 1.     ],[0.      0.125   0.1875  0.375   0.5     0.53125 0.625   0.78125 1.     ],0.67041015625
KNN,30,0.60149,0.60938,0.6521739130434783,0.5853658536585366,0.46875,0.75,0.22795,[0.      0.375   0.4375  0.46875 0.53125 0.625   0.6875  0.6875  1.     ],[0.      0.125   0.1875  0.25    0.34375 0.34375 0.375   0.5     1.     ],0.65234375
KNN,31,0.71875,0.71875,0.71875,0.71875,0.71875,0.71875,0.4375,[0.      0.15625 0.3125  0.4375  0.65625 0.71875 0.8125  0.8125  1.     ],[0.      0.09375 0.1875  0.25    0.28125 0.28125 0.53125 0.59375 1.     ],0.68017578125
