model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC
KNN,0,0.72483,0.725,0.7368421052631579,0.7142857142857143,0.7,0.75,0.45056,[0.    0.425 0.475 0.65  0.7   0.75  0.775 0.8   1.   ],[0.    0.1   0.2   0.225 0.25  0.325 0.425 0.45  1.   ],0.7425
KNN,1,0.68148,0.6875,0.6470588235294118,0.7586206896551724,0.825,0.55,0.39004,[0.    0.4   0.675 0.725 0.825 0.85  0.875 0.925 1.   ],[0.    0.075 0.2   0.25  0.45  0.625 0.7   0.75  1.   ],0.7690625
KNN,2,0.6347,0.6375,0.6170212765957447,0.6666666666666666,0.725,0.55,0.27931,[0.    0.575 0.675 0.7   0.75  0.875 1.   ],[0.    0.225 0.325 0.4   0.5   0.625 1.   ],0.704375
KNN,3,0.60951,0.6125,0.5957446808510638,0.6363636363636364,0.7,0.525,0.22853,[0.    0.15  0.425 0.65  0.7   0.725 0.8   0.975 1.   ],[0.    0.05  0.3   0.425 0.475 0.525 0.65  0.975 1.   ],0.620625
KNN,4,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[0.    0.4   0.675 0.725 0.75  0.775 0.825 1.   ],[0.    0.3   0.35  0.4   0.5   0.575 0.675 1.   ],0.629375
KNN,5,0.58221,0.5875,0.5714285714285714,0.6129032258064516,0.7,0.475,0.17961,[0.    0.025 0.45  0.5   0.7   0.825 1.    1.   ],[0.    0.    0.35  0.375 0.525 0.575 0.925 1.   ],0.6174999999999999
KNN,6,0.64912,0.65,0.6363636363636364,0.6666666666666666,0.7,0.6,0.30151,[0.    0.425 0.525 0.65  0.7   0.725 0.775 0.825 1.   ],[0.    0.2   0.3   0.35  0.4   0.425 0.525 0.575 1.   ],0.6737499999999998
KNN,7,0.61195,0.6125,0.6216216216216216,0.6046511627906976,0.575,0.65,0.22564,[0.    0.05  0.525 0.525 0.575 0.625 0.975 1.   ],[0.    0.025 0.25  0.275 0.35  0.45  0.975 1.   ],0.6243749999999999
KNN,8,0.71246,0.7125,0.7073170731707317,0.717948717948718,0.725,0.7,0.42513,[0.    0.25  0.325 0.5   0.725 0.8   0.9   1.    1.   ],[0.    0.075 0.175 0.225 0.3   0.325 0.375 0.925 1.   ],0.7637499999999999
KNN,9,0.52231,0.525,0.5294117647058824,0.5217391304347826,0.45,0.6,0.05057,[0.    0.425 0.425 0.45  0.575 0.725 0.725 0.775 1.   ],[0.    0.3   0.35  0.4   0.525 0.625 0.65  0.7   1.   ],0.5578125
KNN,10,0.61098,0.6125,0.6285714285714286,0.6,0.55,0.675,0.22678,[0.    0.025 0.45  0.45  0.55  0.65  0.775 0.925 1.   ],[0.    0.    0.075 0.25  0.325 0.475 0.55  0.95  1.   ],0.665625
KNN,11,0.60199,0.6125,0.6666666666666666,0.5849056603773585,0.45,0.775,0.23792,[0.    0.325 0.35  0.45  0.45  0.525 0.55  0.8   1.   ],[0.    0.15  0.15  0.15  0.225 0.3   0.375 0.5   1.   ],0.669375
KNN,12,0.66118,0.6625,0.6857142857142857,0.6444444444444445,0.6,0.725,0.32757,[0.    0.55  0.6   0.6   0.7   0.775 0.775 1.   ],[0.    0.225 0.225 0.275 0.35  0.5   0.55  1.   ],0.689375
KNN,13,0.48742,0.4875,0.48717948717948717,0.4878048780487805,0.475,0.5,-0.02501,[0.    0.275 0.35  0.475 0.55  0.775 0.825 1.   ],[0.    0.25  0.325 0.5   0.7   0.875 0.875 1.   ],0.4625
KNN,14,0.60951,0.6125,0.5957446808510638,0.6363636363636364,0.7,0.525,0.22853,[0.    0.6   0.675 0.7   0.725 0.85  0.9   1.   ],[0.    0.325 0.4   0.475 0.575 0.725 0.85  1.   ],0.638125
KNN,15,0.57473,0.575,0.5789473684210527,0.5714285714285714,0.55,0.6,0.15019,[0.    0.4   0.525 0.55  0.55  0.625 0.65  0.8   1.   ],[0.    0.2   0.25  0.35  0.4   0.45  0.45  0.575 1.   ],0.6468750000000001
KNN,16,0.61905,0.625,0.6,0.6666666666666666,0.75,0.5,0.2582,[0.    0.575 0.6   0.65  0.75  0.8   0.85  0.85  1.   ],[0.    0.35  0.4   0.425 0.5   0.6   0.625 0.65  1.   ],0.64125
KNN,17,0.64978,0.65,0.6578947368421053,0.6428571428571429,0.625,0.675,0.30038,[0.    0.425 0.625 0.675 0.7   0.725 0.75  1.   ],[0.    0.25  0.325 0.325 0.325 0.35  0.475 1.   ],0.661875
KNN,18,0.60951,0.6125,0.5957446808510638,0.6363636363636364,0.7,0.525,0.22853,[0.    0.225 0.25  0.55  0.6   0.7   0.775 0.8   1.   ],[0.    0.1   0.125 0.325 0.475 0.475 0.475 0.475 1.   ],0.6559375000000001
KNN,19,0.53393,0.5375,0.5319148936170213,0.5454545454545454,0.625,0.45,0.07618,[0.    0.275 0.425 0.475 0.625 0.675 0.8   0.85  1.   ],[0.    0.2   0.325 0.35  0.55  0.625 0.65  0.75  1.   ],0.5734374999999999
KNN,20,0.63744,0.6375,0.6410256410256411,0.6341463414634146,0.625,0.65,0.27509,[0.    0.025 0.05  0.625 0.825 0.875 0.9   1.   ],[0.    0.075 0.075 0.35  0.775 0.85  0.95  1.   ],0.6018749999999999
KNN,21,0.63744,0.6375,0.6410256410256411,0.6341463414634146,0.625,0.65,0.27509,[0.    0.075 0.45  0.55  0.625 0.7   0.775 0.95  1.   ],[0.    0.05  0.175 0.35  0.35  0.475 0.75  0.95  1.   ],0.6290625
KNN,22,0.58736,0.6,0.6538461538461539,0.5740740740740741,0.425,0.775,0.2135,[0.    0.225 0.375 0.425 0.6   0.75  0.85  1.   ],[0.    0.1   0.15  0.225 0.325 0.625 0.675 1.   ],0.650625
KNN,23,0.66202,0.6625,0.6756756756756757,0.6511627906976745,0.625,0.7,0.32592,[0.    0.475 0.525 0.525 0.625 0.625 0.7   0.825 1.   ],[0.    0.175 0.175 0.275 0.3   0.45  0.575 0.675 1.   ],0.6578124999999999
KNN,24,0.6748,0.675,0.6842105263157895,0.6666666666666666,0.65,0.7,0.35044,[0.    0.15  0.55  0.6   0.65  0.725 0.875 1.    1.   ],[0.    0.075 0.225 0.275 0.3   0.4   0.4   0.825 1.   ],0.7446875000000001
KNN,25,0.63285,0.6375,0.6774193548387096,0.6122448979591837,0.525,0.75,0.28224,[0.    0.1   0.475 0.525 0.675 0.95  1.   ],[0.    0.05  0.25  0.25  0.35  0.925 1.   ],0.6603125
KNN,26,0.63542,0.65,0.6071428571428571,0.75,0.85,0.45,0.32733,[0.    0.15  0.25  0.775 0.85  0.85  0.975 0.975 1.   ],[0.    0.1   0.275 0.45  0.55  0.575 0.925 0.95  1.   ],0.6278125
KNN,27,0.71028,0.7125,0.7575757575757576,0.6808510638297872,0.625,0.8,0.43166,[0.    0.475 0.5   0.6   0.625 0.625 0.725 0.75  1.   ],[0.    0.05  0.1   0.175 0.2   0.225 0.4   0.5   1.   ],0.7378125
KNN,28,0.60753,0.6125,0.5918367346938775,0.6451612903225806,0.725,0.5,0.23092,[0.    0.375 0.55  0.675 0.725 0.75  0.8   0.9   1.   ],[0.    0.3   0.3   0.425 0.5   0.5   0.55  0.675 1.   ],0.6390625
KNN,29,0.57473,0.575,0.5714285714285714,0.5789473684210527,0.6,0.55,0.15019,[0.    0.425 0.475 0.6   0.65  0.8   0.85  1.   ],[0.    0.35  0.35  0.45  0.475 0.575 0.675 1.   ],0.599375
KNN,30,0.68745,0.6875,0.6829268292682927,0.6923076923076923,0.7,0.675,0.37512,[0.    0.175 0.55  0.6   0.7   0.725 0.775 1.    1.   ],[0.    0.025 0.125 0.275 0.325 0.375 0.45  0.875 1.   ],0.7512500000000001
KNN,31,0.69925,0.7,0.7222222222222222,0.6818181818181818,0.65,0.75,0.40202,[0.    0.575 0.575 0.6   0.65  0.675 0.725 0.75  1.   ],[0.    0.1   0.15  0.2   0.25  0.4   0.575 0.65  1.   ],0.7015625000000001
KNN,32,0.57631,0.5875,0.5660377358490566,0.6296296296296297,0.75,0.425,0.18505,[0.    0.175 0.6   0.625 0.65  0.725 0.75  0.925 1.   ],[0.    0.175 0.275 0.4   0.5   0.55  0.575 0.925 1.   ],0.6125
KNN,33,0.60503,0.6125,0.6551724137931034,0.5882352941176471,0.475,0.75,0.23402,[0.    0.    0.475 0.5   0.6   0.675 0.9   1.   ],[0.    0.025 0.25  0.3   0.325 0.4   0.9   1.   ],0.628125
KNN,34,0.63608,0.6375,0.6222222222222222,0.6571428571428571,0.7,0.575,0.27717,[0.    0.05  0.525 0.575 0.7   0.725 0.825 0.95  1.   ],[0.    0.    0.175 0.275 0.425 0.5   0.6   0.925 1.   ],0.6934375
KNN,35,0.69981,0.7,0.6904761904761905,0.7105263157894737,0.725,0.675,0.4005,[0.    0.125 0.65  0.725 0.8   0.8   0.95  1.   ],[0.    0.1   0.2   0.325 0.5   0.525 0.975 1.   ],0.7025
KNN,36,0.74747,0.75,0.8125,0.7083333333333334,0.65,0.85,0.51031,[0.    0.4   0.425 0.55  0.65  0.7   0.875 0.9   1.   ],[0.    0.125 0.125 0.15  0.15  0.225 0.425 0.475 1.   ],0.7884375
KNN,37,0.63608,0.6375,0.6571428571428571,0.6222222222222222,0.575,0.7,0.27717,[0.    0.375 0.575 0.725 0.75  0.975 0.975 1.   ],[0.    0.175 0.3   0.425 0.55  0.65  0.7   1.   ],0.6968749999999999
KNN,38,0.6347,0.6375,0.6170212765957447,0.6666666666666666,0.725,0.55,0.27931,[0.    0.1   0.275 0.3   0.725 0.925 0.975 0.975 1.   ],[0.    0.175 0.25  0.3   0.45  0.875 0.9   0.975 1.   ],0.5862499999999999
KNN,39,0.52308,0.5625,0.5396825396825397,0.6470588235294118,0.85,0.275,0.15278,[0.    0.65  0.825 0.85  0.85  1.   ],[0.    0.425 0.675 0.725 0.8   1.   ],0.6131249999999999
KNN,40,0.68745,0.6875,0.6923076923076923,0.6829268292682927,0.675,0.7,0.37512,[0.    0.475 0.65  0.65  0.7   0.775 0.9   1.   ],[0.    0.15  0.2   0.225 0.375 0.425 0.625 1.   ],0.741875
KNN,41,0.63608,0.6375,0.6571428571428571,0.6222222222222222,0.575,0.7,0.27717,[0.    0.05  0.425 0.575 0.575 0.625 0.725 0.975 1.   ],[0.    0.125 0.2   0.25  0.3   0.4   0.425 0.85  1.   ],0.6609375000000001
KNN,42,0.69925,0.7,0.6818181818181818,0.7222222222222222,0.75,0.65,0.40202,[0.    0.525 0.625 0.75  0.75  0.775 0.825 0.875 1.   ],[0.    0.125 0.175 0.35  0.4   0.4   0.475 0.6   1.   ],0.760625
KNN,43,0.68509,0.6875,0.6595744680851063,0.7272727272727273,0.775,0.6,0.38088,[0.    0.125 0.15  0.2   0.775 0.875 0.9   1.   ],[0.    0.05  0.175 0.275 0.4   0.85  0.875 1.   ],0.6109375
KNN,44,0.72509,0.7375,0.6666666666666666,0.9130434782608695,0.95,0.525,0.52475,[0.    0.5   0.775 0.825 0.95  0.95  0.975 0.975 1.   ],[0.    0.175 0.35  0.4   0.475 0.5   0.5   0.675 1.   ],0.7771875
KNN,45,0.61195,0.6125,0.6216216216216216,0.6046511627906976,0.575,0.65,0.22564,[0.    0.55  0.575 0.575 0.725 0.875 1.   ],[0.    0.3   0.35  0.425 0.625 0.725 1.   ],0.6215624999999999
KNN,46,0.55407,0.5625,0.5862068965517241,0.5490196078431373,0.425,0.7,0.13001,[0.    0.075 0.325 0.325 0.425 0.675 0.825 1.   ],[0.    0.05  0.125 0.225 0.3   0.45  0.85  1.   ],0.596875
